detid,flow
-177794955#0,0
-177794955#1,0
-177794955#2,0
-177794956#0,0
-177794956#1,0
-177794956#2,0
-177794956#3,0
-177794956#4,0
-177794956#5,0
-177794956#6,0
-177794956#7,0
-177794956#8,0
-177794957#0,0
-177794957#1,0
-177794957#2,0
-177794959#0,0
-177794959#1,0
-177794961#0,0
-177794961#1,0
-177794961#2,0
-177794961#3,0
-177794961#4,0
-177794961#5,0
-177794961#6,0
-177794961#7,0
-177794962#0,0
-177794962#1,0
-177794962#2,0
-177794962#3,0
-177794962#4,0
-177794962#5,0
-177794962#6,0
-177794962#7,0
-177794962#8,0
-177794963#0,0
-177794965#0,0
-177794965#1,0
-177794965#2,0
-177794965#3,0
-177794965#4,0
-177794965#5,0
-177794966,0
-177794967#0,0
-177794967#4,0
-177794969,0
-177794970,0
-177794971#0,0
-177794971#1,0
-177803854#0,0
-177803854#1,0
-177803854#2,0
-177803854#3,0
-177803854#4,0
-177803855,0
-177803856,0
-177803857,0
-177803859#0,0
-177803859#1,0
-177803859#2,0
-177803861#0,0
-177803861#1,0
-177803862#0,0
-177803862#1,0
-177803862#2,0
-177803863,0
-177803864#0,0
-177803864#1,0
-177803864#2,0
-177803867,0
-177855687,0
-177855689,0
-177855695,0
-177855698#0,0
-177855698#1,0
-177855700#0,0
-177855700#1,0
-177972104,0
-183842081#0,0
-183842081#1,0
-183842097#0,0
-183842097#1,0
-183842097#2,0
-183842101,0
-183842102,0
-183842109,0
-183842111#0,0
-183842111#1,0
-183842115#0,0
-183842115#1,0
-183842116,0
-183842118,0
-186753201#0,0
-186753201#1,0
-186753201#2,0
-197639443#0,0
-197639443#1,0
-201429063,0
-201429069#0,0
-201429069#1,0
-201429069#2,0
-201429069#3,0
-204285663#0,0
-204285663#1,0
-204285677#0,0
-204285677#1,0
-204285701#1,0
-204285701#2,0
-204285701#3,0
-204285701#6,0
-204285701#8,0
-204285707,0
-204285859,0
-204285883,0
-204285894#0,0
-204285898#0,0
-204285898#1,0
-204285901,0
-204285925,0
-206262327#0,0
-206262328,0
-206262329#0,0
-206262329#1,0
-206262329#2,0
-206262329#3,0
-206262329#4,0
-206262331,0
-206262335,0
-206262337,0
-206262339#0,0
-206262339#1,0
-210711929#0,0
-210711929#1,0
-210711930,0
-210711939,0
-210711940,0
-210711942#0,0
-210711942#1,0
-210711951,0
-210711952#2,0
-217768721,0
-217992253#0,0
-217992253#1,0
-217992253#2,0
-22662905#0,0
-22662905#1,0
-23228232#0,0
-23228232#1,0
-23230000#0,0
-23230000#1,0
-23230000#2,0
-23327586#0,0
-23327586#1,0
-23327586#2,0
-23327586#3,0
-23327586#4,0
-23327586#5,0
-23327586#6,0
-23327586#7,0
-235378786#0,0
-235378786#1,0
-244487299#0,0
-244487303,0
-244487307,0
-244487316#0,0
-244487316#1,0
-244487316#2,0
-24919718,0
-24941117#2,0
-24941117#3,0
-24941117#4,0
-252040451,0
-252059788#0,0
-252059788#1,0
-252059788#2,0
-252059794,0
-254331069#0,0
-254331069#1,0
-254331069#10,0
-254331069#11,0
-254331069#12,0
-254331069#13,0
-254331069#2,0
-254331069#3,0
-254331069#4,0
-254331069#5,0
-254331069#6,0
-254331069#7,0
-254331069#8,0
-254331069#9,0
-254331070,0
-281447819#0,0
-281447819#1,0
-281447828#0,0
-281447828#1,0
-281447828#2,0
-281447832,0
-281725041,0
-282069317#0,0
-282069317#1,0
-28337684,0
-28337699#0,0
-28337699#1,0
-28338220#0,0
-28338220#1,0
-28338250#0,0
-28338250#1,0
-28338255,0
-28338729#0,0
-28338729#1,0
-28338729#2,0
-287671066#0,0
-287671066#1,0
-287672889,0
-287673423#0,0
-287673423#1,0
-287673424#0,0
-287673424#1,0
-287673424#2,0
-287675230#0,0
-287675230#2,0
-287675231,0
-287676268#0,0
-287676268#1,0
-287676269#0,0
-287676269#1,0
-287676269#2,0
-288279429#0,0
-288279429#1,0
-288279429#2,0
-288279429#3,0
-288286639#1,0
-288286641,0
-288286642#0,0
-288286642#1,0
-288286642#2,0
-288286642#3,0
-288304053,0
-288304057,0
-288304058,0
-288304741#0,0
-288304741#1,0
-288304741#2,0
-288304742#0,0
-288304742#1,0
-288304742#10,0
-288304742#2,0
-288304742#3,0
-288304742#4,0
-288304742#5,0
-288304742#6,0
-288304742#7,0
-288304742#8,0
-288304742#9,0
-288304743,0
-288304744#0,0
-288304744#1,0
-288304744#2,0
-288304744#3,0
-288304744#4,0
-288304747#1,0
-288304747#2,0
-288304747#3,0
-288304747#4,0
-292462412#0,0
-292462412#1,0
-292462414,0
-292462417,0
-292462423,0
-31240173,0
-319352970#0,0
-319352970#1,0
-319352972#0,0
-319352972#1,0
-319353035,0
-319353041#0,0
-319353041#1,0
-319353042,0
-319355558#0,0
-319355558#1,0
-319355558#2,0
-319503432#0,0
-319503432#1,0
-319503432#2,0
-319503433#0,0
-319503433#1,0
-319503434,0
-319503435,0
-319503437,0
-319874196#0,0
-319874196#1,0
-319876130#0,0
-319876130#1,0
-319899426#0,0
-319899426#1,0
-319899426#2,0
-319899426#3,0
-319911661,0
-319911672,0
-321311855,0
-321311857,0
-321324843#1,0
-321324843#2,0
-341235339#0,0
-341235339#1,0
-341235339#2,0
-341237287#0,0
-341237287#1,0
-341237287#2,0
-34748926#0,0
-34748926#1,0
-34748926#3,0
-34748926#4,0
-34748926#5,0
-34748926#6,0
-351926430#0,0
-351926430#1,0
-351926430#2,0
-351928965,0
-352314133#0,0
-352314133#1,0
-352314133#2,0
-352314133#3,0
-352314133#4,0
-355751065,0
-365170341#0,0
-365170341#1,0
-365170341#2,0
-367353151#0,0
-367353151#1,0
-367718513,0
-367718514,0
-367718515,0
-37210955,0
-387116660,0
-387116665,0
-387116668,0
-387116670,0
-387116673,0
-387116675,0
-387116677,0
-387116679,0
-387116682#0,0
-387116682#1,0
-387116682#2,0
-387116684#0,0
-387116684#1,0
-387116684#2,0
-387116690,0
-387116691#0,0
-387116691#1,0
-387116691#2,0
-387116691#3,0
-387116693#0,0
-387116693#1,0
-387116695#0,0
-387116695#1,0
-387116696#0,0
-387116696#1,0
-387141245#0,0
-387141246,0
-387141247,0
-387141248,0
-387141249#0,0
-387141249#1,0
-387141249#2,0
-387141250,0
-387141253,0
-387141254#0,0
-387141254#1,0
-387141254#2,0
-387141254#3,0
-38912386#0,0
-38912386#1,0
-38912386#2,0
-38912400#4,0
-43709750#0,0
-43709750#1,0
-453507290,0
-453507494#0,0
-453507494#1,0
-453507494#2,0
-453731337,0
-453778002#0,0
-453778002#1,0
-453778002#2,0
-453778002#3,0
-453778002#4,0
-453778004,0
-458521669#0,0
-458521669#1,0
-458521669#2,0
-458521669#3,0
-458521670,0
-458640432#0,0
-458640432#1,0
-458640432#2,0
-458640440#10,0
-458640440#11,0
-458640440#12,0
-458640440#2,0
-458640440#3,0
-458640440#4,0
-458640440#5,0
-458640440#6,0
-458640440#7,0
-458640440#8,0
-458640440#9,0
-459127654#0,0
-459127654#1,0
-459127654#2,0
-459127654#3,0
-459127654#4,0
-459387909,0
-459389999,0
-459390000,0
-460558537,0
-46968407#0,0
-46968407#1,0
-46968407#2,0
-46968407#3,0
-46968407#4,0
-46968446#0,0
-46968446#1,0
-475325984,0
-478262570#0,0
-478262570#1,0
-478269905#0,0
-478269905#1,0
-478269915#2,0
-478269915#3,0
-478269915#4,0
-478269921#0,0
-478269921#1,0
-478269921#4,0
-478269925,0
-478269930#1,0
-478269935#0,0
-478269935#1,0
-478273185#0,0
-478273185#1,0
-478273185#2,0
-478273186,0
-478273187,0
-478273190#0,0
-478273190#1,0
-478273190#2,0
-478273192,0
-478273194,0
-478273195,0
-478273196,0
-478273197,0
-478273199,0
-50950446#0,0
-50950446#1,0
-50950447#0,0
-50950447#1,0
-51041844#0,0
-51041844#1,0
-51822245#0,0
-51822245#1,0
-51822245#10,0
-51822245#11,0
-51822245#2,0
-51822245#3,0
-51822245#4,0
-51822245#5,0
-51822245#6,0
-51822245#7,0
-51822245#8,0
-51822245#9,0
-51822247#0,0
-51822247#1,0
-51822247#2,0
-51822247#3,0
-51822252#0,0
-51822252#1,0
-51822252#10,0
-51822252#11,0
-51822252#12,0
-51822252#2,0
-51822252#3,0
-51822252#4,0
-51822252#5,0
-51822252#6,0
-51822252#7,0
-51822252#8,0
-51822252#9,0
-51822255#0,0
-51822255#1,0
-51822255#10,0
-51822255#11,0
-51822255#12,0
-51822255#15,0
-51822255#16,0
-51822255#2,0
-51822255#3,0
-51822255#7,0
-51822255#8,0
-51822255#9,0
-51822256#0,0
-51822257#0,0
-51822257#1,0
-51822257#2,0
-51822257#3,0
-51822260#0,0
-51822260#1,0
-51822260#2,0
-51822260#3,0
-51822260#4,0
-51822260#5,0
-51822260#6,0
-51822260#7,0
-51822260#8,0
-51826894#0,0
-51826894#1,0
-51826894#2,0
-51826894#3,0
-51863142#0,0
-51863142#1,0
-51863143,0
-51863144#0,0
-51863144#1,0
-51863144#2,0
-51863148,0
-51875972,0
-51875973#0,0
-51875973#1,0
-51875973#2,0
-51875974#0,0
-51875974#1,0
-51875974#2,0
-51875974#3,0
-51875974#4,0
-51884822#2,0
-51884826,0
-51884830#0,0
-51884831#0,0
-51884831#1,0
-563926118,0
-563928289,0
-564124814#0,0
-564124814#3,0
-564124815,0
-576406260,0
-583516442,0
-588941924,0
-605930022#0,0
-605930022#1,0
-622689523#0,0
-622689523#1,0
-622689523#2,0
-622689911,0
-622817054#0,0
-622817054#1,0
-622817055,0
-622819497,0
-633852597#0,0
-633852597#1,0
-633852597#2,0
-633852597#3,0
-657072307,0
-657072308#0,0
-657072308#1,0
-657072308#2,0
-657072308#3,0
-657072309#0,0
-657072309#1,0
-657072311#0,0
-657072313#0,0
-657072315,0
-657072317#0,0
-657072319#0,0
-657072319#1,0
-657072320#0,0
-657072320#1,0
-666960480#0,0
-666960480#1,0
-666960480#2,0
-666960480#3,0
-666960584#0,0
-666960584#1,0
-666960584#2,0
-699256794#0,0
-699256794#1,0
-699256796,0
-699455913,0
-699455914#0,0
-699455914#1,0
-699455915,0
-716844698#0,0
-716844698#1,0
-716844698#2,0
-716844698#3,0
-722947104,0
-722947105#0,0
-722947105#1,0
-722947106#0,0
-722947106#1,0
-722947107,0
-732734299,0
-732735185#1,0
-737025195#0,0
-737025195#1,0
-737025195#2,0
-737025195#3,0
-737025195#4,0
-737025195#5,0
-737025254,0
-737025255#0,0
-737025255#1,0
-737025255#2,0
-737025256,0
-737025257,0
-737025258#0,0
-737025258#1,0
-737031027,0
-737038321,0
-737038349,0
-737694219,0
-740812184,0
-740812186,0
-740812193,0
-740812194#0,0
-740812194#1,0
-740812194#2,0
-740812194#3,0
-740812194#4,0
-741190615#0,0
-741190615#1,0
-741190615#2,0
-741190615#3,0
-741190615#4,0
-741317313,0
-751185007#0,0
-751443590,0
-752728929#0,0
-752728930#0,0
-754530213,0
-82896675#0,0
-82896675#1,0
-82896675#2,0
-82896676#1,0
-82896676#2,0
-82896676#3,0
-82896676#5,0
-836747626,0
-875769252,0
-875769260,0
-919651732#0,0
-919651732#1,0
-919651733,0
-919773491,0
-919773492,0
-919773493#0,0
-934638251,0
-934638252#0,0
-934638252#1,0
-934638252#2,0
-934638252#3,0
-934638252#4,0
-934638252#5,0
-934638252#6,0
-934638254,0
1016223789,0
1062609830#0,0
1062609830#1,0
1062609830#2,0
1062609830#3,0
1062609832,0
1062609834,0
1078856745,0
1078856750,0
1078856753,0
1078856772,0
1089477908#0,0
1089477908#1,0
1089477908#2,0
1089477909,0
1089477910,0
1089477911,0
1104523975,0
1104523980,0
1104523983#1,0
1104523984,0
1104523985,0
1104526781#1,0
1104526785#0,0
1104526785#1,0
1125756489,0
1125801449,0
1126737369,0
1126987416#1,0
1130961584,0
1130961585,0
1130961586,0
1130961587#0,0
1130961587#1,0
1160463736,0
1160463737,0
1160463738,0
1160463739,0
1160463749,0
1160463750#0,0
1160463750#1,0
1160463750#2,0
1160463751,0
1160463752,0
1160463753,0
1160463755,0
1160463756,0
1160463757,0
1160463758#0,0
1160463758#1,0
1160463759#0,0
1160463759#1,0
1160463760#0,0
1160463760#1,0
1160463760#2,0
1160463760#3,0
1160463760#4,0
1160463760#5,0
1160463761#0,0
1160463761#1,0
1160463761#2,0
1160463761#3,0
1160463762,0
1160463763,0
1160463764#0,0
1160463764#1,0
1160463764#2,0
1160463764#3,0
1160463765,0
1160463766#0,0
1160463766#1,0
1160463767#0,0
1160463767#1,0
1160463768,0
1160463769#0,0
1160463769#1,0
1160463769#2,0
1160463770#0,0
1160463770#1,0
1160463770#2,0
1160463770#3,0
1160463777,0
1160463778,0
116829585#0,0
116829585#1,0
116829586,0
116829588,0
116829589,0
116829590,0
116829593,0
116829594#0,0
116829594#1,0
116829594#2,0
116829595,0
116829596#0,0
116829596#1,0
116829596#2,0
116829599#0,0
116829599#1,0
116829599#2,0
116829599#3,0
116829599#4,0
116829599#5,0
116829602#0,0
116829602#1,0
116829603#0,0
116829603#1,0
116829603#2,0
116829605#0,0
116829605#1,0
116949259,0
1178768426,0
1178768427#0,0
1178768427#1,0
1178768427#2,0
1178768427#3,0
1183400432,0
1239834273,0
1239834276,0
1265060065,0
1265060066,0
1265060720#0,0
129506899#0,0
129506899#1,0
129506899#2,0
129506900#5,0
129506901,0
129506909#1,0
129506909#2,0
129506930#0,0
129506930#1,0
129506930#2,0
1299368200,0
1315703301,0
1328235065,0
133881922#0,0
133881922#1,0
1352137435,0
140834565#0,0
140834565#1,0
140834565#2,0
140834565#3,0
140834565#4,0
140834565#5,0
140834565#6,0
140834565#7,0
140834565#8,0
140834565#9,0
140834667#0,0
140834667#1,0
140834667#10,0
140834667#6,0
140834667#7,0
140834667#8,0
140834667#9,0
140836697,0
140837018,0
140838247#0,0
140838247#1,0
140838569,0
140838599#0,0
140838599#1,0
140838599#2,0
140888966,0
140888992#0,0
140888992#1,0
140888992#2,0
140888992#3,0
140889104,0
140889133,0
140889147#1,0
140889147#2,0
140889147#3,0
140889147#4,0
140889147#5,0
140889147#6,0
140889147#7,0
140889216#0,0
140889216#1,0
140889216#2,0
140889216#3,0
140889216#4,0
140889216#5,0
140889362#1,0
140901752#0,0
140901752#1,0
140901752#2,0
140901839#0,0
140901839#1,0
142613409,0
142613412#1,0
142613412#2,0
142613412#3,0
142613412#4,0
142613413#0,0
142613413#1,0
142613413#2,0
142613414,0
142613415,0
142613416,0
142613417#1,0
142613417#2,0
142613417#3,0
142613417#4,0
142613417#5,0
142646939#1,0
142646940,0
152337215,0
168323279,0
168323282#0,0
168323282#1,0
168323285,0
168323286#0,0
168323286#1,0
168323286#2,0
168323293,0
168323295#0,0
168323295#1,0
168323295#2,0
168323295#3,0
168323297,0
168323298#0,0
168323298#1,0
168323298#2,0
168323298#3,0
168323303#0,0
168323303#1,0
168323303#2,0
168323304#0,0
168323304#1,0
168323304#2,0
168323305,0
168323306#0,0
168323306#1,0
168323308#0,0
168323308#1,0
168323308#2,0
168323308#3,0
168323308#4,0
168323310,0
168323316,0
168323327,0
168323332#0,0
168323332#1,0
168323334#0,0
168323334#1,0
168323334#2,0
168323337#0,0
168323337#1,0
168323337#2,0
168323337#3,0
168323337#4,0
168323338,0
168323340#0,0
168323340#1,0
168323340#2,0
168323340#3,0
168323342#0,0
168323342#1,0
168323342#2,0
168325524#0,0
168325524#1,0
168325526#0,0
168325526#1,0
168325527#2,0
168325532,0
168325533#0,0
168325533#1,0
168325533#2,0
168325535#0,0
168325535#1,0
168325538#1,0
175104023#0,0
175104023#1,0
175104023#2,0
175104023#3,0
175104023#4,0
175104023#5,0
175104023#6,0
177011149,0
177092050,0
177790375#0,0
177790375#1,0
177790375#2,0
177790376#0,0
177790376#1,0
177790376#2,0
177790376#3,0
177790376#4,0
177790378,0
177790379#0,0
177790379#1,0
177790380#0,0
177790380#1,0
177790380#2,0
177790380#3,0
177790381#0,0
177790381#1,0
177790381#2,0
177790381#3,0
177790381#4,0
177790381#5,0
177790381#6,0
177790381#7,0
177790381#8,0
177790381#9,0
177790383#0,0
177790383#1,0
177790383#2,0
177790383#3,0
177790383#4,0
177790383#5,0
177790384,0
177790385,0
177790386#0,0
177790387#0,0
177790387#1,0
177790388,0
177790389#0,0
177790389#1,0
177790390,0
177790392#0,0
177790392#1,0
177794938,0
177794940#0,0
177794940#1,0
177794940#2,0
177794940#3,0
177794940#4,0
177794942#0,0
177794942#1,0
177794943,0
177794944,0
177794946,0
177794947#0,0
177794947#1,0
177794947#2,0
177794947#3,0
177794948#0,0
177794948#1,0
177794948#2,0
177794949#0,0
177794949#1,0
177794949#2,0
177794950#0,0
177794950#1,0
177794950#2,0
177794951#0,0
177794951#1,0
177794951#2,0
177794951#3,0
177794951#4,0
177794952#0,0
177794952#1,0
177794952#2,0
177794952#3,0
177794952#4,0
177794952#5,0
177794953#0,0
177794953#1,0
177794953#2,0
177794954,0
177794955#0,0
177794955#1,0
177794955#2,0
177794955#3,0
177794956#0,0
177794956#1,0
177794956#2,0
177794956#3,0
177794956#4,0
177794956#5,0
177794956#6,0
177794956#7,0
177794956#8,0
177794957#0,0
177794957#1,0
177794957#2,0
177794957#3,0
177794958,0
177794959#0,0
177794959#1,0
177794960,0
177794961#0,0
177794961#1,0
177794961#2,0
177794961#3,0
177794961#4,0
177794961#5,0
177794961#6,0
177794961#7,0
177794962#0,0
177794962#1,0
177794962#2,0
177794962#3,0
177794962#4,0
177794962#5,0
177794962#6,0
177794962#7,0
177794962#8,0
177794963#0,0
177794963#1,0
177794965#0,0
177794965#1,0
177794965#2,0
177794965#3,0
177794965#4,0
177794965#5,0
177794966,0
177794967#0,0
177794967#1,0
177794967#2,0
177794967#3,0
177794967#4,0
177794969,0
177794970,0
177794971#0,0
177794971#1,0
177794972,0
177803854#0,0
177803854#1,0
177803854#2,0
177803854#3,0
177803854#4,0
177803855,0
177803856,0
177803857,0
177803859#0,0
177803859#1,0
177803859#2,0
177803860#0,0
177803860#1,0
177803861#0,0
177803861#1,0
177803862#0,0
177803862#1,0
177803862#2,0
177803862#3,0
177803863,0
177803864#1,0
177803864#2,0
177803866,0
177803867,0
177855687,0
177855689,0
177855695,0
177855698#0,0
177855698#1,0
177855699#0,0
177855699#1,0
177855699#2,0
177855700#0,0
177855700#1,0
177972104,0
183842061#1,0
183842062#0,0
183842062#1,0
183842067,0
183842074,0
183842081#0,0
183842081#1,0
183842083#1,0
183842083#2,0
183842083#3,0
183842091,0
183842097#0,0
183842097#1,0
183842097#2,0
183842100,0
183842101,0
183842102,0
183842107#0,0
183842107#1,0
183842107#2,0
183842109,0
183842111#1,0
183842115#0,0
183842115#1,0
183842116,0
183842118,0
186753201#0,0
186753201#1,0
186753201#2,0
186753201#3,0
197638567,0
197638728,0
197639443#0,0
201429063,0
201429069#0,0
201429069#1,0
201429069#2,0
201429069#3,0
204285663#0,0
204285663#1,0
204285673,0
204285677#1,0
204285680,0
204285701#0,0
204285701#2,0
204285701#3,0
204285701#4,0
204285701#7,0
204285707,0
204285724#0,0
204285724#1,0
204285724#2,0
204285839,0
204285859,0
204285898#0,0
204285898#1,0
204285901,0
204285913,0
204285925,0
206262327#0,0
206262328,0
206262329#0,0
206262329#2,0
206262329#3,0
206262329#4,0
206262335,0
206262337,0
206262339#0,0
206262339#1,0
210711929#0,0
210711929#1,0
210711930,0
210711939,0
210711940,0
210711942#1,0
210711950,0
210711951,0
210711952#0,0
210711955,0
211897511#0,0
211897511#1,0
211897511#2,0
217768721,0
217992253#0,0
217992253#1,0
217992253#2,0
22662902#0,0
22662905#1,0
231791950#0,0
231791950#1,0
23228176#0,0
23228176#1,0
23228177#0,0
23228177#1,0
23228177#2,0
23228179,0
23228232#1,0
23228232#2,0
23228234,0
23228237#0,0
23228237#1,0
23228237#2,0
23228780#1,0
23228780#2,0
23228780#3,0
23228780#4,0
23228780#5,0
23228781,0
23228782#0,0
23228782#1,0
23228782#2,0
23228782#3,0
23228782#4,0
23228782#5,0
23228782#6,0
23228782#7,0
23228782#8,0
23228783#0,0
23228783#1,0
23228923,0
23229996#0,0
23229996#1,0
23229997#1,0
23229997#2,0
23229997#3,0
23229997#4,0
23229997#5,0
23229998,0
23229999#0,0
23229999#1,0
23230000#0,0
23230000#1,0
23230000#2,0
23230001,0
23230002#0,0
23230002#1,0
23230003,0
23230052,0
23230055#3,0
23230055#4,0
23230055#5,0
23230055#6,0
23230055#7,0
23230056#1,0
23230056#2,0
23230056#4,0
23230056#5,0
23230056#6,0
23230056#7,0
23230056#8,0
23230058,0
23327586#0,0
23327586#1,0
23327586#2,0
23327586#3,0
23327586#4,0
23327586#5,0
23327586#6,0
235378786#1,0
241035828,0
244487299#0,0
244487299#1,0
244487303,0
244487307,0
244487316#0,0
244487316#1,0
244487316#2,0
24919633#0,0
24919633#1,0
24919645,0
24919718,0
24921802#0,0
24921802#1,0
24921802#2,0
24921802#3,0
24941044,0
24941077#0,0
24941077#1,0
24941077#10,0
24941077#2,0
24941077#7,0
24941077#8,0
24941077#9,0
24941080,0
24941098#0,0
24941098#1,0
24941112,0
24941117#4,0
24941118,0
252040451,0
252059788#0,0
252059788#1,0
252059788#2,0
252059794,0
254331069#0,0
254331069#1,0
254331069#10,0
254331069#11,0
254331069#12,0
254331069#13,0
254331069#2,0
254331069#3,0
254331069#4,0
254331069#5,0
254331069#6,0
254331069#7,0
254331069#8,0
254331069#9,0
254331070,0
254331071#0,0
254331071#1,0
256868214,0
281447819#0,0
281447819#1,0
281447828#0,0
281447828#1,0
281447828#2,0
281447830,0
281447832,0
281725040,0
281725041,0
281725047,0
282069316,0
282069317#1,0
283140357,0
28337684,0
28337699#0,0
28337699#1,0
28337699#2,0
28337754,0
28337774#1,0
28337794#0,0
28337794#1,0
28338220#0,0
28338220#1,0
28338250#0,0
28338250#1,0
28338250#2,0
28338255,0
28338729#0,0
28338729#1,0
28338729#2,0
287672889,0
287673423#0,0
287673423#1,0
287673424#0,0
287673424#1,0
287673424#2,0
287673426,0
287675230#0,0
287675230#1,0
287675231,0
287676268#0,0
287676268#1,0
287676269#0,0
287676269#1,0
287676269#2,0
288274292,0
288279429#0,0
288279429#1,0
288279429#2,0
288279429#3,0
288286639#1,0
288286641,0
288286642#0,0
288286642#1,0
288286642#2,0
288304053,0
288304057,0
288304058,0
288304741#0,0
288304741#1,0
288304741#2,0
288304742#0,0
288304742#1,0
288304742#10,0
288304742#2,0
288304742#3,0
288304742#4,0
288304742#5,0
288304742#6,0
288304742#7,0
288304742#8,0
288304742#9,0
288304743,0
288304744#0,0
288304744#1,0
288304744#2,0
288304744#3,0
288304744#4,0
288304747#1,0
288304747#2,0
288304747#3,0
288304747#4,0
292462412#0,0
292462412#1,0
292462414,0
292462416#0,0
292462416#2,0
292462417,0
292462418,0
292462420,0
292462421,0
292462423,0
292462426#0,0
292462426#1,0
292462893,0
31240172#0,0
31240172#1,0
31240173,0
317083153,0
317083158#3,0
319352970#0,0
319352970#1,0
319352972#0,0
319352972#1,0
319353035,0
319353041#0,0
319353041#1,0
319353042,0
319355558#0,0
319355558#1,0
319355558#2,0
319503432#0,0
319503432#1,0
319503433#1,0
319503434,0
319503435,0
319503437,0
319514930,0
319874196#0,0
319874196#1,0
319876128,0
319899426#1,0
319899426#2,0
319899426#3,0
319911661,0
319911662,0
319911666,0
319911668,0
319911670,0
319911672,0
320075475,0
321311855,0
321311857,0
321311858,0
321324843#0,0
321324843#2,0
321324844,0
332310474,0
341235339#1,0
