episode,instability_humans,instability_CAVs,avg_time_lost
5915,0,147,28.33
5920,0,146,29.159999999999997
5925,0,154,29.990000000000002
5930,0,145,29.43
5935,0,153,28.909999999999997
5940,0,155,29.2
5945,0,142,27.869999999999997
5950,0,151,29.069999999999997
5955,0,148,29.419999999999998
5960,0,151,29.42
5965,0,148,28.93
5970,0,140,29.21
5975,0,158,29.1
5980,0,145,28.919999999999998
5985,0,147,29.61
5990,0,140,30.0
5995,0,139,28.86
6000,0,143,28.639999999999997
6005,0,109,29.36
6010,0,0,29.36
6015,0,0,29.36
6020,0,0,29.36
6025,0,0,29.36
6030,0,0,29.36
6035,0,0,29.36
6040,0,0,29.36
6045,0,0,29.36
6050,0,0,29.36
6055,0,0,29.36
6060,0,0,29.36
6065,0,0,29.36
6070,0,0,29.36
6075,0,0,29.36
6080,0,0,29.36
6085,0,0,29.36
6090,0,0,29.36
6095,0,0,29.36
6100,0,0,29.36
