origins,destinations,path,free_flow_time
1,114,-165171783#1 -165171783#0 165170684#0 165170684#1 1238426242 165172166 165172165#0 165172165#1 165172165#2 1238426243 698024160 -1239117045 -36936749#5 -36936749#4 -36936749#3 -36936749#2 -36936749#1 -36936749#0 319058644 698026761 37088673#0 37088673#1 1239117016#0 1239117016#1 1239117016#2 -36950447#1 -36950447#0 36950586 -319058589#3 -319058589#2 -319058589#1 -319058589#0 -394456379 -36950439#1 -36950439#0 37088258#0 37088258#1 394456378 36950525 1119245069 406210869#0,2.9530866477576483
1,114,-165171783#1 -165171783#0 165170684#0 165170684#1 1238426242 165172166 165172165#0 165172165#1 165172165#2 1238426243 698024160 -1239117045 -36936749#5 -36936749#4 -36936749#3 -36936749#2 -36936749#1 -36936749#0 319058644 698026761 39820658#0 39820658#1 39820658#2 -508751758#2 -508751758#1 -508751758#0 -1162674260 37088542 710476024#1 157574536#0 157574536#1 153733877 1339510611 157553237#1 36289599#0 36289599#1 157553231 48955689#0 48955689#1 1119245069 406210869#0,1.8018511624380582
1,114,-165171783#1 -165171783#0 165170684#0 165170684#1 1238426242 165172166 165172165#0 165172165#1 165172165#2 1238426243 698024160 -1239117045 -36936749#5 -36936749#4 -36936749#3 -36936749#2 -36936749#1 -36936749#0 319058644 698026761 39820658#0 39820658#1 39820658#2 -508751758#2 -508751758#1 -508751758#0 -1162674260 37088542 710476024#1 157574536#0 157574536#1 157574536#2 157553237#0 157553237#1 36289599#0 36289599#1 157553231 48955689#0 48955689#1 1119245069 406210869#0,1.7414707993477536
1,114,-165171783#1 -165171783#0 165170684#0 165170684#1 1238426242 165172166 165172165#0 165172165#1 165172165#2 1238426243 698024160 -1239117045 -36936749#5 -36936749#4 -36936749#3 -36936749#2 -36936749#1 -36936749#0 319058644 698026761 39820658#0 39820658#1 39820658#2 -508751758#2 -508751758#1 -508751758#0 -1162674260 37088542 710476024#1 157574536#0 157574536#1 153733877 1339510611 157553237#1 36289599#0 36289599#1 157553231 48955689#0 48955997 159922990 48955996 406210869#0,1.8336791886532067
1,132,-165171783#1 -165171783#0 165170684#0 165170684#1 1238426242 698024153 165170686 165170685#0 165170685#1 -698024153,0.690628749700024
1,132,-165171783#1 -165171783#0 165171783#0 165171783#1 165171783#2 -165170681#1 -165170681#0 -1238426236 165170685#0 165170685#1 -698024153,0.8658987281017518
1,132,-165171783#1 -165171783#0 165170684#0 165170684#1 -165170684#1 -165170684#0 165171783#0 165171783#1 165171783#2 -165170681#1 -165170681#0 -1238426236 165170685#0 165170685#1 -698024153,1.097324214062875
1,132,-165171783#1 -165171783#0 165170684#0 165170684#1 1238426242 698024153 165170686 1238426236 -1238426236 165170685#0 165170685#1 -698024153,0.7202423806095511
1,161,-165171783#1 -165171783#0 -698024152#1 -698024152#0 1371061470#0 1371061470#1 1371061468 719004328 36936480#0 36936480#1 36936480#2 39820656#0 39820656#1 -243836884#5 -243836884#4 -243836884#3 -243836884#2 -243836884#1,0.35440016463849416
1,161,-165171783#1 -165171783#0 165170684#0 -165170684#0 -698024152#1 -698024152#0 1371061470#0 1371061470#1 1371061468 719004328 36936480#0 36936480#1 36936480#2 39820656#0 39820656#1 -243836884#5 -243836884#4 -243836884#3 -243836884#2 -243836884#1,0.5485566321210955
1,161,-165171783#1 -165171783#0 165170684#0 165170684#1 -165170684#1 -165170684#0 -698024152#1 -698024152#0 1371061470#0 1371061470#1 1371061468 719004328 36936480#0 36936480#1 36936480#2 39820656#0 39820656#1 -243836884#5 -243836884#4 -243836884#3 -243836884#2 -243836884#1,0.5858256505996172
1,161,-165171783#1 -165171783#0 165170684#0 165170684#1 1238426242 -1238426242 -165170684#1 -165170684#0 -698024152#1 -698024152#0 1371061470#0 1371061470#1 1371061468 719004328 36936480#0 36936480#1 36936480#2 39820656#0 39820656#1 -243836884#5 -243836884#4 -243836884#3 -243836884#2 -243836884#1,0.6319019644945058
2,2,-1339478328#0 319058604#2 1339478328#1 698018295#1 698018295#2 698018295#3 35802097#0 35802097#1 35802097#2 35802097#3 35802097#4 35802097#5 314422857 710476923 319058591 697627694#0 697627694#1 187827289 1119245073 155153634#0 155153634#1 155153634#2 1119243206 36292768#0 36292768#1 36292768#2 36292830#1 36292830#2 697704135 156460681#0 37054132 -156460683#5,3.5185162906055143
2,2,-1339478328#0 319058604#2 1339478328#1 -215094374 698018295#2 698018295#3 35802097#0 35802097#1 35802097#2 35802097#3 35802097#4 35802097#5 314422857 710476923 319058591 697627694#0 697627694#1 187827289 1119245073 155153634#0 155153634#1 155153634#2 1119243206 36292768#0 36292768#1 36292768#2 36292830#1 36292830#2 697704135 156460681#0 37054132 -156460683#5,3.6402105550643578
2,2,-1339478328#0 319058604#2 1339478328#1 -215094374 698018295#2 698018295#3 35802097#0 35802097#1 35802097#2 35802097#3 35802097#4 35802097#5 314422857 710476923 319058591 697627694#0 697627694#1 187827289 1119245073 155153634#0 155153634#1 155153634#2 1119243206 36292768#0 36292768#1 -394456359#1 -394456359#0 36292830#1 36292830#2 697704135 156460681#0 37054132 -156460683#5,3.6506857170513984
2,2,-1339478328#0 319058604#2 1339478328#1 698018295#1 698018295#2 698018295#3 35802097#0 35802097#1 35802097#2 35802097#3 35802097#4 35802097#5 314422857 710476923 319058591 697627694#0 697627694#1 187827289 1119245073 155153634#0 155153634#1 155153634#2 1119243206 36292768#0 36292768#1 -394456359#1 -394456359#0 36292830#1 36292830#2 697704135 156460681#0 37054132 -156460683#5,3.528991452592555
3,3,-1119245057#1 -1119245057#0 1119245060#2 1119245061 319058602#0 319058602#1 36294383#0 37055563#0 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,1.9949304055675545
3,3,-1119245057#1 -1119245057#0 1119245060#2 -156460680#1 -1024000539#0 319058602#1 36294383#0 37055563#0 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,2.205321574274058
3,3,-1119245057#1 -1119245057#0 1119245060#2 1119245061 319058602#0 319058602#1 -319058602#1 1024000539#0 -1024000539#0 -319058602#0 -1119245061 -156460680#1 156460680#1 -1119245060#2 -1119245060#1 -1119245060#0 37049908 -1024000539#2 -1024000539#1 1024000539#1 1024000539#2 -37049908 1119245060#0 1119245060#1 1119245057#0 1119245057#1 -476687231#3 476687231#3 1119245057#2 1119245057#3 1119245058 36294081#0 36294081#1 36294081#2 36294081#3 36294081#4 243957899#0 243957899#1 -617837421#0 35573922 36295293#8 36295293#9 36295293#0 37066008 -37055563#2 -37055563#1 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,6.436466152014768
3,3,-1119245057#1 -1119245057#0 1119245060#2 -156460680#1 -1024000539#0 319058602#1 -270968314 -394456356#1 -394456356#0 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,2.05561555075594
3,78,-1119245057#1 -1119245057#0 1119245057#0 1119245057#1 -476687231#3 -476687231#2 -476687231#1 -476687231#0 -1119245056 -37054066,0.6578713702903768
3,78,-1119245057#1 -1119245057#0 -1119245060#1 -1119245060#0 -36293459#10 37051872#0 37051872#1 -476687231#2 -476687231#1 -476687231#0 -1119245056 -37054066,0.6209563234941206
3,78,-1119245057#1 -1119245057#0 1119245060#2 -1119245060#2 1119245057#0 1119245057#1 -476687231#3 -476687231#2 -476687231#1 -476687231#0 -1119245056 -37054066,0.6633429325653949
3,78,-1119245057#1 -1119245057#0 1119245057#0 1119245057#1 -476687231#3 -37051872#1 -37051872#0 37051872#0 37051872#1 -476687231#2 -476687231#1 -476687231#0 -1119245056 -37054066,1.0789656827453802
3,145,-1119245057#1 -1119245057#0 -1119245060#1 -1119245060#0 37049908 156460679 37052277#1 37052277#2 37052277#3 -37051625#0 -156480737#2 -156480737#1 394456380 37050590 918716574#1 918716574#2 -36936220 36934835#0 36934835#1 36934835#2 332885553 1339478330 -36285797#2 -36285797#1 -36285797#0 -35802071#0 35801882#1 35801882#2 56080984 -550211682 319058640,2.1229329711177063
3,145,-1119245057#1 -1119245057#0 -1119245060#1 -1119245060#0 37049908 156460679 37052277#1 37052277#2 37052277#3 -37051625#0 -156480737#2 -156480737#1 394456380 37050590 918716574#1 918716574#2 -36936220 36934835#0 36934835#1 36934835#2 332885553 332885552 -394446867#1 -394446867#0 36284844 -36285797#0 -35802071#0 35801882#1 35801882#2 56080984 -550211682 319058640,2.065217588348328
3,145,-1119245057#1 -1119245057#0 1119245060#2 -156460680#1 1024000539#1 1024000539#2 156460679 37052277#1 37052277#2 37052277#3 -37051625#0 -156480737#2 -156480737#1 394456380 37050590 918716574#1 918716574#2 -36936220 36934835#0 36934835#1 36934835#2 332885553 1339478330 -36285797#2 -36285797#1 -36285797#0 -35802071#0 35801882#1 35801882#2 56080984 -550211682 319058640,2.218061360846528
3,145,-1119245057#1 -1119245057#0 -1119245060#1 -1119245060#0 37049908 156460679 37052277#1 37052277#2 37052277#3 -37051625#0 -156480737#2 -156480737#1 394456380 37050590 918716574#1 918716574#2 -36936220 36934835#0 36934835#1 36934835#2 -710476653#1 -710476653#0 -394446867#1 -394446867#0 -35802071#2 -35802071#1 -35802071#0 35801882#1 35801882#2 56080984 -550211682 319058640,1.9886877107385368
4,3,37050051 1119245067 37055902#0 37055902#1 37055902#2 156460671 1119245064 -1024000539#0 319058602#1 -270968314 -394456356#1 -394456356#0 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,2.1993400527957765
4,3,37050051 1119245067 37055902#0 37055902#1 37055902#2 156460671 1119245064 -1024000539#0 319058602#1 36294383#0 37055563#0 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,2.349046076313895
4,3,37050051 1119245067 37055902#0 37055902#1 37055902#2 156460671 1119245064 -1024000539#0 319058602#1 36294383#0 37055563#0 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950447#0 36950447#1 698026762 -698026762 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,2.3492860571154313
4,3,37050051 1119245067 37055902#0 37055902#1 37055902#2 156460671 1119245064 -1024000539#0 319058602#1 36294383#0 37055563#0 -37055563#0 36294383#1 -36294383#1 -36294383#0 -270968314 -394456356#1 -394456356#0 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,2.2259419246460284
5,4,-153730016#1 153730016#1 153730022#3 -153730015#0 -36936749#1 -36936749#0 319058644 698026761 39820658#0 39820658#1 39820658#2 -508751758#2 -508751758#1 -508751758#0 -319058587#2 -319058587#1 -319058587#0 -319058586 -1088466838#1 -1088466838#0 -37088447#2 -37088447#1 -37088447#0 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,1.5635434223767948
5,4,-153730016#1 153730016#1 -153730022#2 153730022#2 153730022#3 -153730015#0 -36936749#1 -36936749#0 319058644 698026761 39820658#0 39820658#1 39820658#2 -508751758#2 -508751758#1 -508751758#0 -319058587#2 -319058587#1 -319058587#0 -319058586 -1088466838#1 -1088466838#0 -37088447#2 -37088447#1 -37088447#0 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,1.7313859949709873
5,4,-153730016#1 153730016#1 153730022#3 -153730015#0 36936749#2 -36936749#2 -36936749#1 -36936749#0 319058644 698026761 39820658#0 39820658#1 39820658#2 -508751758#2 -508751758#1 -508751758#0 -319058587#2 -319058587#1 -319058587#0 -319058586 -1088466838#1 -1088466838#0 -37088447#2 -37088447#1 -37088447#0 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,1.704760044038961
5,4,-153730016#1 153730016#1 153730022#3 -153730015#0 -36936749#1 -36936749#0 319058644 698026761 37088673#0 -37088673#0 39820658#0 39820658#1 39820658#2 -508751758#2 -508751758#1 -508751758#0 -319058587#2 -319058587#1 -319058587#0 -319058586 -1088466838#1 -1088466838#0 -37088447#2 -37088447#1 -37088447#0 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,2.04709273843151
6,0,-859784039#0 -36950518#1 -36950518#0 37088258#0 37088258#1 394456378 36950525 1119245069 406210869#0 406210869#1 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 -394443151#1 -394443151#0 394443143#0 394443143#1 394443143#2 1238948418#0 1238948418#1 509025806#1 509025806#2 1338884372 1338884371#4 1338884371#5 1338884371#6 1338884371#7 1338884371#8 1338884377 243836884#0 243836884#1 243836884#2 243836884#3 243836884#4 243836884#5 -243836884#5,3.0354284561932467
6,0,-859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 -37051625#2 -37051625#1 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 196288048 -394443151#0 394443143#0 394443143#1 394443143#2 1238948418#0 1238948418#1 509025806#1 509025806#2 1338884372 1338884371#4 1338884371#5 1338884371#6 1338884371#7 1338884371#8 1338884377 243836884#0 243836884#1 243836884#2 243836884#3 243836884#4 243836884#5 -243836884#5,3.3424557019367573
6,0,-859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 -37051625#2 -37051625#1 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 -394443151#1 -394443151#0 394443143#0 394443143#1 394443143#2 1238948418#0 1238948418#1 509025806#1 509025806#2 1338884372 1338884371#4 1338884371#5 1338884371#6 1338884371#7 1338884371#8 1338884377 243836884#0 243836884#1 243836884#2 243836884#3 243836884#4 243836884#5 -243836884#5,3.3096305200281404
6,0,-859784039#0 -36950518#1 -36950518#0 37088258#0 37088258#1 394456378 36950525 1119245069 406210869#0 406210869#1 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 196288048 -394443151#0 394443143#0 394443143#1 394443143#2 1238948418#0 1238948418#1 509025806#1 509025806#2 1338884372 1338884371#4 1338884371#5 1338884371#6 1338884371#7 1338884371#8 1338884377 243836884#0 243836884#1 243836884#2 243836884#3 243836884#4 243836884#5 -243836884#5,3.0682536381018637
6,5,-859784039#0 -36950518#1 36950518#1 36950518#2 859784039#1 859784039#2 -319058602#1 -319058602#0 -1119245061 -1119245060#2 -1119245060#1 -1119245060#0,0.3377069834413246
6,5,-859784039#0 -36950518#1 36950518#1 36950518#2 859784039#1 859784039#2 -319058602#1 1024000539#0 156460680#1 -1119245060#2 -1119245060#1 -1119245060#0,0.5433105351571874
6,5,-859784039#0 -36950518#1 -36950518#0 36950518#0 36950518#1 36950518#2 859784039#1 859784039#2 -319058602#1 -319058602#0 -1119245061 -1119245060#2 -1119245060#1 -1119245060#0,0.4338612910967122
6,5,-859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 37055902#1 37055902#2 156460671 1119245064 156460680#1 -1119245060#2 -1119245060#1 -1119245060#0,0.550437964962803
6,10,-859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 -37051625#2 -37051625#1 -37051625#0 -156480737#2 -156480737#1 394456380 37056002 1119245115 37056017 -159922662#1 37054401 37056055#1 319058606 37052930 698018294#0 698018294#1 1238956370 36935056 36935040#0 36935040#1 36935040#2 36935040#3 1238956371 187827287 1119245264#0 1119245264#1 319058598 37640683 187827276,2.409261854489816
6,10,-859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 -37051625#2 -37051625#1 -37051625#0 -156480737#2 -156480737#1 394456380 37056002 1119245115 37056017 -159922662#1 37054401 37056055#1 319058606 159922661 -270968320 37052930 698018294#0 698018294#1 1238956370 36935056 36935040#0 36935040#1 36935040#2 36935040#3 1238956371 187827287 1119245264#0 1119245264#1 319058598 37640683 187827276,2.466665262217198
6,10,-859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 -37051625#2 -37051625#1 -37051625#0 -156480737#2 -156480737#1 394456380 37056002 1119245115 37056017 -159922662#1 -159922662#0 -156460682#0 -37054319 -270968320 37052930 698018294#0 698018294#1 1238956370 36935056 36935040#0 36935040#1 36935040#2 36935040#3 1238956371 187827287 1119245264#0 1119245264#1 319058598 37640683 187827276,2.458717936418628
6,10,-859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 -37051625#2 -37051625#1 -37051625#0 -156480737#2 -156480737#1 394456380 37050590 918716574#1 918716574#2 37051113#0 37051113#1 1119245072 37056055#1 319058606 37052930 698018294#0 698018294#1 1238956370 36935056 36935040#0 36935040#1 36935040#2 36935040#3 1238956371 187827287 1119245264#0 1119245264#1 319058598 37640683 187827276,2.2661425875776815
6,12,-859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 -37051625#2 -37051625#1 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3,0.9929757014578345
6,12,-859784039#0 -36950518#1 -36950518#0 37088258#0 37088258#1 394456378 36950525 1119245069 406210869#0 406210869#1 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3,0.7187736376229416
6,12,-859784039#0 -36950518#1 -36950518#0 37088258#0 37088258#1 394456378 36950525 1119245069 406210869#0 406210869#1 319058612#0 319058612#1 36288941#0 -36288941#0 36936407#0 36936407#1 36936380 -36936392#1 -36936392#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3,1.265807543975182
6,12,-859784039#0 -36950518#1 -36950518#0 37088258#0 37050051 1119245067 37055902#0 -37051625#2 -37051625#1 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3,1.197847311729013
6,14,-859784039#0 -36950518#1 -36950518#0 36950439#0 36950439#1 394456379 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 698026762 -698026762,0.856605471562275
6,14,-859784039#0 -36950518#1 36950518#1 36950518#2 859784039#1 -394456356#1 -394456356#0 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 698026762 -698026762,1.1272678185745144
6,14,-859784039#0 -36950518#1 -36950518#0 36950518#0 36950518#1 36950518#2 859784039#1 -394456356#1 -394456356#0 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 698026762 -698026762,1.2234221262299019
6,14,-859784039#0 -36950518#1 36950518#1 36950518#2 859784039#1 -394456356#1 -394456356#0 319058589#0 319058589#1 319058589#2 319058589#3 37055188#0 -37055188#0 -859785184 36950447#0 36950447#1 698026762 -698026762,1.8790796736261102
6,36,-859784039#0 -36950518#1 -36950518#0 36950439#0 36950439#1 394456379 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -37088673#0 39820658#0 39820658#1 39820658#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 36936749#4 -153730008#2 -153730020#3 -153730020#2 -153730020#1 -153730020#0,2.1366032823584735
6,36,-859784039#0 -36950518#1 -36950518#0 36950439#0 36950439#1 394456379 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -37088673#0 39820658#0 39820658#1 39820658#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 153730008#0 153730008#1 -153730020#3 -153730020#2 -153730020#1 -153730020#0,2.08843068972124
6,36,-859784039#0 -36950518#1 -36950518#0 36950439#0 36950439#1 394456379 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -37088673#0 39820658#0 39820658#1 39820658#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 36936749#4 -153730008#2 -153730020#3 -153730020#2 -319779154 -153730018 -153730020#0,2.292698794717485
