detid,flow
-560405282#0,0
-560405284#0,0
-560405284#1,0
-560405284#2,0
-560405284#3,0
-560405285#0,0
-560405285#1,0
-560405286,0
-560405287,0
-560457875#0,0
-560457875#1,0
-560457877,0
-560457878#1,0
-560457879,0
-560457880,0
-560460083#0,0
-560460083#1,0
-560460085#0,0
-560460085#1,0
-560460086,0
-560460087#0,0
-560460087#1,0
-560460089,0
-560464806#0,0
-560464813#0,0
-560464813#1,0
-560464813#2,0
-560464813#3,0
-560464816,0
-560464826#0,0
-560464826#1,0
-560464826#10,0
-560464826#11,0
-560464826#12,0
-560464826#13,0
-560464826#16,0
-560464826#2,0
-560464826#3,0
-560464826#4,0
-560464826#5,0
-560464826#6,0
-560464826#7,0
-560464826#8,0
-560464826#9,0
-560464835,0
-560464836#0,0
-560464836#1,0
-560464836#2,0
-560464838#0,0
-560464838#1,0
-560464847#0,0
-560464847#2,0
-560464848#0,0
-560464848#1,0
-560464849#0,0
-560464849#1,0
-560464850#0,0
-560464850#1,0
-560467902,0
-560467905,0
-560467907,0
-560467912,0
-560467947#1,0
-560467949,0
-560467950,0
-560467951#0,0
-560467951#1,0
-560467953#0,0
-560467953#1,0
-560467954,0
-560467956#0,0
-560467956#1,0
-560467959,0
-560467960,0
-560467961,0
-560467962,0
-560471269#0,0
-560655929#0,0
-560655929#1,0
-560655932#0,0
-560655932#1,0
-560655934#0,0
-560655934#1,0
-560655934#2,0
-560655937#0,0
-560655937#1,0
-560655937#2,0
-560655937#3,0
-561099485,0
-561099486,0
-561099489,0
-561099490,0
-561099492#0,0
-561099492#1,0
-561116425,0
-569979640,0
-569979641,0
-57774058,0
-57774068#0,0
-57774068#1,0
-57774068#2,0
-57774068#3,0
-57774068#4,0
-57774068#5,0
-57774068#6,0
-57774068#7,0
-57774068#8,0
-57774068#9,0
-57774111#0,0
-57774111#1,0
-57774111#2,0
-57774111#3,0
-57774111#4,0
-57774111#5,0
-57774111#6,0
-57774111#7,0
-57774125#0,0
-59089501,0
-59089502,0
-59089505#0,0
-59089505#1,0
-59089505#2,0
-59089507#0,0
-59089507#2,0
-59089507#3,0
-59089509,0
-59089511,0
-59089512#0,0
-59089512#1,0
-59089512#2,0
-59089514#0,0
-59089514#1,0
-59089515,0
-59089517#0,0
-59089517#1,0
-59089519#0,0
-59089519#4,0
-59089521#0,0
-59089521#1,0
-59089521#2,0
-59089521#3,0
-59089521#4,0
-59089521#5,0
-59089521#6,0
-59089523,0
-59089524#0,0
-59089524#1,0
-59089524#2,0
-59089524#3,0
-59089524#4,0
-59089524#5,0
-59089524#6,0
-59089525#2,0
-59089525#3,0
-59089525#4,0
-59089525#5,0
-59089529#0,0
-59089529#1,0
-59089529#2,0
-59089529#3,0
-59089531#0,0
-59089531#1,0
-59089531#2,0
-59089531#3,0
-59089531#4,0
-59089531#5,0
-59089533#0,0
-59089533#1,0
-59089533#2,0
-59089533#3,0
-59089533#4,0
-59089533#5,0
-59089534#0,0
-59089534#1,0
-59089534#2,0
-59089534#3,0
-59089534#4,0
-59089534#5,0
-59089534#6,0
-59089534#7,0
-59089535#2,0
-59089535#3,0
-59089535#4,0
-59089535#5,0
-59089535#6,0
-59089536#0,0
-59089536#1,0
-59089536#2,0
-59089538#2,0
-59089538#3,0
-59089538#4,0
-59089538#5,0
-59089538#6,0
-59089538#7,0
-59089538#8,0
-59089538#9,0
-59089542,0
-59089543,0
-59089546#2,0
-59089547#0,0
-59089547#1,0
-59089547#2,0
-59089547#3,0
-59089547#4,0
-59089547#5,0
-59089547#6,0
-59089549#0,0
-59089549#1,0
-59089549#2,0
-59089549#3,0
-59089549#4,0
-59089551#0,0
-59089551#1,0
-59089551#2,0
-59089551#3,0
-59089551#4,0
-59089551#5,0
-59089551#6,0
-59089563#0,0
-59089563#1,0
-59089563#2,0
-59089563#3,0
-59089567#0,0
-59089567#1,0
-59089568#0,0
-59089568#1,0
-59089574#0,0
-59089574#1,0
-59089575#0,0
-59089575#1,0
-59089575#2,0
-59089575#3,0
-59089575#4,0
-59089575#5,0
-59089575#6,0
-59089579#0,0
-59089579#1,0
-59089580#0,0
-59089580#1,0
-59089580#2,0
-59089580#3,0
-59089582#0,0
-59089582#1,0
-59089582#2,0
-59097746,0
-59097747,0
-59173965,0
-59173968#0,0
-59173968#1,0
-59173969,0
-59173970,0
-59173973#0,0
-59173977,0
-59173979#0,0
-59173979#1,0
-59173982,0
-59173985,0
-59173986,0
-59173991#0,0
-59173993,0
-59173994,0
-59173998#0,0
-59173998#1,0
-59173998#2,0
-59173999#0,0
-59173999#1,0
-59173999#2,0
-59174000#0,0
-59174001#0,0
-59174001#1,0
-59174005#0,0
-59174005#1,0
-59174006#0,0
-59174006#1,0
-59174013#0,0
-59174013#1,0
-59174013#2,0
-59174013#3,0
-59174013#4,0
-59174014#0,0
-59174014#1,0
-59174014#2,0
-59174014#4,0
-59174014#5,0
-59174015#0,0
-59174015#1,0
-59174015#2,0
-59174017#0,0
-59174017#1,0
-59174017#2,0
-59174017#3,0
-59174017#4,0
-59174018#0,0
-59174018#1,0
-59174018#2,0
-59174019#0,0
-59174019#1,0
-59174021,0
-59174022#0,0
-59174022#1,0
-59174022#2,0
-59174022#3,0
-59174023,0
-59174027#0,0
-59174027#1,0
-59174027#2,0
-59174030#0,0
-59174030#1,0
-59174031,0
-59174032#0,0
-59174032#1,0
-59174032#2,0
-59174033,0
-59174035#0,0
-59174035#1,0
-59174036,0
-59174038#1,0
-59174038#2,0
-59174040#0,0
-59174040#1,0
-59174046,0
-59174048#0,0
-59174048#1,0
-59174049,0
-59174051,0
-59174052#0,0
-59174052#1,0
-59174052#2,0
-59174052#3,0
-59174053#0,0
-59174053#1,0
-59174053#2,0
-59174055#0,0
-59174055#1,0
-59174055#2,0
-59174056,0
-59174059,0
-59174060#0,0
-59174060#1,0
-59174060#2,0
-59174060#3,0
-59174060#4,0
-59174060#5,0
-59174060#6,0
-59174060#7,0
-59174062,0
-59174063,0
-59174064#0,0
-59174064#1,0
-59174065#0,0
-59174065#1,0
-59174066,0
-59174067#0,0
-59174067#1,0
-59174067#2,0
-59174067#3,0
-59174067#4,0
-59174067#5,0
-59174067#6,0
-59174067#7,0
-592685126,0
-59301975,0
-59301977,0
-59301979#2,0
-59301982#0,0
-59301982#1,0
-59301982#2,0
-59301982#3,0
-59301986#0,0
-59301986#1,0
-602724146#0,0
-602724146#1,0
-602725137#0,0
-602725137#1,0
-61888691#0,0
-61888691#1,0
-61888695#0,0
-61888695#3,0
-61888697#0,0
-61888697#1,0
-61888706#0,0
-61888706#1,0
-61888708,0
-61888714#0,0
-61888714#1,0
-61888714#2,0
-61888714#3,0
-61888714#4,0
-61888720#0,0
-61888720#1,0
-61888727,0
-661523119,0
-68572389#0,0
-68572389#1,0
-700058010,0
-700067978#0,0
-700067978#1,0
-700168757#1,0
-720206106#0,0
-720206106#1,0
-720206106#2,0
-720296352,0
-720297127#0,0
-722261977#0,0
-722261977#1,0
-722261978,0
-722261980,0
-722261984,0
-722261985,0
-722261986,0
-722261988#0,0
-722261988#1,0
-722261988#2,0
-722261989,0
-722263984#0,0
-722263984#1,0
-722263985,0
-722263988#0,0
-722263988#1,0
-722263988#2,0
-722263988#3,0
-722263988#4,0
-722263988#5,0
-722263989#0,0
-722263989#1,0
-722263989#2,0
-722263990,0
-722263993,0
-722263994#0,0
-722263994#1,0
-738903679,0
-739061900,0
-739121679#0,0
-739121679#1,0
-739648813#0,0
-739648813#1,0
-739648813#2,0
-739648813#3,0
-739648813#4,0
-739648813#5,0
-739648813#6,0
-739648813#7,0
-75896233#0,0
-75896233#1,0
-75896233#2,0
-75896233#3,0
-779517000,0
-790793784#0,0
-790793784#1,0
-790793784#2,0
-790793784#3,0
-790793784#4,0
-790793785#2,0
-790793786,0
-790793792#2,0
-790793792#3,0
-790793792#4,0
-790793792#5,0
-790793796,0
-790793801,0
-858345409#0,0
-858345409#1,0
-858345409#2,0
-858345410#0,0
-858345410#1,0
-859989857,0
-861120218,0
-861120224,0
-861730809,0
-878683419,0
-878683424#0,0
-878683424#1,0
-88410608,0
-88719988,0
-88720011#0,0
-88720011#1,0
-88720011#2,0
-88720011#3,0
-88720011#4,0
-88720011#6,0
-88720011#7,0
-88720059,0
-88720073#0,0
-88720073#1,0
-88720073#2,0
-88720078,0
-88720084#0,0
-909377211#0,0
-909377211#1,0
-909377211#2,0
-91382820,0
-926871547#0,0
-926871548#0,0
-931776790#0,0
-931776790#1,0
-931776790#2,0
-931776791,0
-931776793,0
-931776794#0,0
-931776794#1,0
-931776794#2,0
-931776795#2,0
-931776795#3,0
-934289748,0
-934289749,0
-934295826,0
-934545707,0
-935098228#0,0
-935098228#1,0
-935098228#2,0
-935098229,0
-935098237#1,0
-935560668#0,0
-935560668#1,0
-941060896,0
-941062340,0
-956323340,0
-956323341#0,0
-956323341#1,0
-956323341#2,0
-956323341#3,0
-956323341#4,0
-956323342#0,0
-956323342#1,0
-956323342#2,0
-956323343,0
-956323344#0,0
-956323344#1,0
1009859696,0
1010148014#1,0
1010239942,0
1035834385#0,0
1035834385#1,0
104290265#0,0
104290265#1,0
104290266#0,0
104290266#1,0
104290267#1,0
104290267#2,0
104290267#3,0
104290269#0,0
104290269#1,0
104290269#2,0
104290269#3,0
104290270#0,0
104290270#1,0
104290271#0,0
104290271#1,0
104290274#0,0
104290274#1,0
104290276#0,0
104290276#1,0
104290277,0
104290278#0,0
104290278#1,0
104290278#2,0
104290278#3,0
104290278#4,0
104290278#5,0
104290278#6,0
104290279#0,0
104290279#1,0
104290279#10,0
104290279#11,0
104290279#12,0
104290279#13,0
104290279#2,0
104290279#3,0
104290279#4,0
104290279#5,0
104290279#6,0
104290279#7,0
104290279#8,0
104290279#9,0
104290280#0,0
104290280#1,0
104290283#0,0
104290283#1,0
104290284#0,0
104290284#1,0
104290284#2,0
104290285#0,0
104290285#1,0
104290285#2,0
104290286,0
104290289,0
104290291#0,0
104290291#1,0
104290292#1,0
104290292#2,0
104290292#3,0
104290292#4,0
104290292#5,0
104290293#0,0
104290295#0,0
104290295#1,0
104290296#0,0
104290296#1,0
104290296#2,0
104290296#3,0
104290297,0
104290298#0,0
104290299,0
105142724,0
105142727#0,0
105142727#1,0
105142727#2,0
105142729#0,0
105142729#1,0
105142732,0
105142734#0,0
105142734#1,0
105142734#2,0
105142735,0
105142736,0
105142737#1,0
105142737#2,0
105142738,0
105156553#0,0
105156553#1,0
105156555,0
105156557#0,0
105156557#1,0
105156557#2,0
105156557#3,0
105156564#0,0
105156565#0,0
105156566#0,0
105156566#1,0
105156566#2,0
105156566#3,0
105156570#0,0
105156570#1,0
105156570#2,0
105156570#3,0
105156574#0,0
105156574#1,0
105259235#0,0
105259235#1,0
105461860#0,0
105461860#2,0
105461860#3,0
105461862,0
105462317,0
105462318#1,0
105462318#2,0
105462318#3,0
105462318#4,0
105462319#0,0
105462319#1,0
105783608#0,0
105783608#1,0
105783608#2,0
105783608#3,0
105783608#4,0
105783609,0
105783611,0
105783612#0,0
105783612#1,0
105803601,0
105808084,0
106887217,0
106887218#0,0
106887218#1,0
106887218#2,0
106887218#3,0
106887218#4,0
106887218#5,0
106887218#6,0
106887218#7,0
106887218#8,0
106887220,0
106887221#0,0
106887221#1,0
106887221#2,0
106887221#3,0
106887222#0,0
106887222#1,0
106887222#2,0
106887222#3,0
106887222#4,0
106887222#5,0
106887223#2,0
106887223#3,0
106887223#4,0
106887223#5,0
106887225,0
106887227#0,0
106887227#1,0
106887230#1,0
106887231,0
106887232,0
106887233#0,0
106887233#1,0
106887234,0
106887237#0,0
106887238,0
106887239#0,0
106887243,0
106887244,0
106887249#0,0
106887249#1,0
106887250#0,0
106887250#1,0
106887251#0,0
106887251#1,0
106887254,0
106887256#0,0
106887256#1,0
106887256#2,0
106887256#3,0
106887256#4,0
106887256#5,0
106887257,0
106887610#0,0
106887610#1,0
106887612#0,0
106887612#1,0
107037806#0,0
107037806#1,0
107107403#0,0
107107403#1,0
1073075896,0
1073075897,0
1073075898,0
1073075899#0,0
1073075899#1,0
1073075899#2,0
1073075899#3,0
1073075899#4,0
1073075902,0
1073075905#0,0
1073075905#1,0
1073075910#0,0
1073075910#1,0
1073080945,0
1091359167,0
1091359168#0,0
1103841261,0
1103841272#0,0
1103841272#1,0
1112298526,0
1112298527,0
1112298528#0,0
1112298528#1,0
1112298529,0
1113566177,0
1113566179,0
1113566180,0
1113566182,0
1113566183,0
1113566184#0,0
1113566184#1,0
1113566186,0
1113566188,0
1113566189,0
1113566190#0,0
1113566190#2,0
1113566191,0
1113566192,0
1113566193#0,0
1113566193#1,0
1113566194#0,0
1113566194#1,0
1113566195,0
1113566196,0
1113566197,0
1113566198#0,0
1113566198#1,0
1113566198#2,0
1113566199,0
1114967948#0,0
1114967948#1,0
1114967948#3,0
1114967948#4,0
1114967949,0
1114967951#0,0
1114967951#1,0
1114967953,0
1114967955,0
1114968459,0
1119402197#0,0
1119402197#1,0
1119402197#2,0
1119402197#3,0
1119402197#4,0
1122272457,0
1122272458#0,0
1122272458#1,0
1122579738#2,0
1122579738#3,0
1122579738#4,0
1122579738#5,0
1122579738#6,0
113380486,0
113380488,0
113380491#0,0
113380491#1,0
113380491#2,0
113380491#3,0
113380491#4,0
1135752174,0
1135752175,0
1135752184,0
1135752185,0
1135752186,0
1135752187,0
1135752188,0
1135752189,0
1135752207,0
1135752208,0
1152279387#0,0
1152279387#1,0
1152279387#2,0
1152279387#3,0
1152279387#4,0
1152279387#5,0
1152279387#6,0
1152279387#7,0
1152279391#0,0
1152279391#1,0
1152279391#3,0
1152279391#4,0
1152279393,0
1153995059#0,0
1153995059#1,0
1153995059#2,0
1153995060,0
1153995061,0
1153995062,0
1154134466,0
1154134468,0
1154134469,0
1154134470,0
1154134471,0
1154134472#0,0
1154134472#1,0
1154134472#2,0
1154134473,0
1154134474,0
1154134475,0
1154134479,0
1154134480,0
1154134481,0
1154134482,0
1154134483,0
1154134484,0
1154134485,0
1154134486,0
1154134487,0
1154134488,0
1154386222,0
1154386223,0
1154386224,0
1154386230#0,0
1154386230#1,0
1154386230#2,0
1154386231,0
1154386232#0,0
1154386232#1,0
1154386232#2,0
1154386235,0
1154386236#0,0
1154386236#1,0
1154386236#2,0
1154386238#0,0
1154386238#1,0
1154386238#2,0
1154386238#2-AddedOffRampEdge,0
1154386239,0
1154386240,0
1154386241,0
1154386242,0
1154386243,0
1154386244,0
1154386245,0
1154386247,0
1154386248#0,0
1154386248#1,0
1154386249,0
1154386251,0
1154386252,0
1154386253,0
1154386254#0,0
1154386254#1,0
1154386255#0,0
1154386255#1,0
1154386255#2,0
1154386256,0
1154386257,0
1154386258,0
1154386259,0
1154386260#0,0
1154386260#1,0
1154386264#0,0
1154386264#2,0
1154386265#0,0
1154386265#1,0
1154386266,0
1154386267,0
1154386268,0
1154386269#0,0
1154386269#1,0
