episode,instability_humans,instability_CAVs,avg_time_lost
645,0,17,28.96
650,0,14,28.869999999999997
655,0,14,28.93
660,0,12,28.78
665,0,13,28.91
670,0,11,29.14
675,0,10,29.18
680,0,13,28.89
685,0,10,28.74
690,0,10,28.970000000000002
695,0,13,28.779999999999998
700,0,8,29.0
705,0,8,28.75
710,0,6,29.099999999999998
715,0,7,28.75
720,0,11,28.96
725,0,11,28.56
730,0,9,28.759999999999998
735,0,13,28.68
740,0,13,28.77
745,0,5,29.07
750,0,4,28.91
755,0,9,28.89
760,0,9,28.759999999999998
765,0,10,29.259999999999998
770,0,8,28.92
775,0,8,29.05
780,0,10,28.91
785,0,7,28.93
790,0,7,28.77
795,0,9,28.849999999999998
800,0,10,28.95
805,0,7,28.97
810,0,6,29.369999999999997
815,0,8,28.82
820,0,4,28.779999999999998
825,0,7,28.75
830,0,10,28.92
835,0,6,29.02
840,0,3,29.09
845,0,6,28.91
850,0,8,28.6
855,0,7,29.02
860,0,6,29.19
865,0,5,28.95
870,0,9,28.68
875,0,13,28.98
880,0,14,29.25
885,0,9,29.28
890,0,7,29.220000000000002
895,0,5,29.279999999999998
900,0,7,28.91
905,0,8,29.029999999999998
910,0,11,28.88
915,0,9,29.25
920,0,9,29.2
925,0,7,28.97
930,0,6,29.11
935,0,7,28.71
940,0,5,28.88
945,0,5,29.06
950,0,4,29.08
955,0,3,28.990000000000002
960,0,3,28.95
965,0,4,29.119999999999997
970,0,8,28.84
975,0,8,29.38
980,0,5,29.29
985,0,4,29.2
990,0,8,29.29
995,0,6,29.13
1000,0,7,29.29
1005,0,10,29.14
1010,0,8,29.04
1015,0,10,29.14
1020,0,12,29.14
1025,0,5,29.150000000000002
1030,0,7,29.37
1035,0,8,29.35
1040,0,8,28.84
1045,0,8,29.220000000000002
1050,0,3,28.919999999999998
1055,0,8,29.31
1060,0,5,29.049999999999997
1065,0,7,29.07
1070,0,6,29.03
1075,0,8,28.93
1080,0,8,28.97
1085,0,7,29.21
1090,0,5,29.32
1095,0,7,28.97
1100,0,4,29.5
1105,0,11,29.02
1110,0,9,29.13
1115,0,9,28.9
1120,0,9,29.1
1125,0,6,29.119999999999997
1130,0,5,29.28
1135,0,7,29.2
1140,0,9,29.38
1145,0,12,28.72
1150,0,7,29.16
1155,0,10,29.080000000000002
1160,0,4,29.34
1165,0,8,29.22
1170,0,5,28.84
1175,0,7,29.06
1180,0,7,29.39
1185,0,4,28.98
1190,0,6,29.46
1195,0,10,28.869999999999997
1200,0,8,28.8
1205,0,7,28.720000000000002
1210,0,6,29.259999999999998
1215,0,6,29.029999999999998
1220,0,6,29.15
1225,0,6,29.080000000000002
1230,0,8,29.02
1235,0,9,29.1
1240,0,7,29.02
1245,0,8,29.119999999999997
1250,0,7,29.34
1255,0,6,29.18
1260,0,4,28.82
1265,0,6,29.220000000000002
1270,0,7,29.080000000000002
1275,0,7,28.81
1280,0,6,28.84
1285,0,7,29.34
1290,0,4,29.619999999999997
1295,0,9,29.009999999999998
1300,0,4,29.27
1305,0,6,29.38
1310,0,8,29.28
1315,0,5,29.21
1320,0,6,28.87
1325,0,8,29.189999999999998
1330,0,8,29.099999999999998
1335,0,6,28.959999999999997
1340,0,8,29.150000000000002
1345,0,11,28.81
1350,0,6,28.9
1355,0,7,28.91
1360,0,7,28.32
1365,0,5,29.389999999999997
1370,0,6,28.91
1375,0,7,28.97
1380,0,9,29.02
1385,0,5,28.94
1390,0,6,28.98
1395,0,7,28.95
1400,0,5,29.08
1405,0,7,29.06
1410,0,6,28.98
1415,0,5,29.09
1420,0,4,29.04
1425,0,4,28.990000000000002
1430,0,4,29.040000000000003
1435,0,7,29.16
1440,0,5,28.74
1445,0,10,29.01
1450,0,6,29.18
1455,0,5,29.19
1460,0,5,28.68
1465,0,7,29.259999999999998
1470,0,6,28.98
1475,0,6,28.73
1480,0,4,29.16
1485,0,6,29.36
1490,0,3,28.83
1495,0,2,28.779999999999998
1500,0,7,28.89
1505,0,5,29.18
1510,0,4,28.93
1515,0,3,28.740000000000002
1520,0,3,28.72
1525,0,3,28.849999999999998
1530,0,6,28.439999999999998
1535,0,5,29.01
1540,0,4,28.740000000000002
1545,0,3,28.810000000000002
1550,0,4,28.57
1555,0,3,28.74
1560,0,4,28.98
1565,0,3,28.939999999999998
1570,0,2,29.01
1575,0,1,28.38
1580,0,6,28.62
1585,0,7,28.509999999999998
1590,0,2,29.009999999999998
1595,0,4,29.12
1600,0,3,28.84
1605,0,3,28.8
1610,0,4,28.48
1615,0,5,28.63
1620,0,5,28.919999999999998
1625,0,4,28.509999999999998
1630,0,3,28.61
1635,0,4,28.46
1640,0,2,28.66
1645,0,2,28.62
1650,0,3,28.46
1655,0,2,28.56
1660,0,2,28.61
1665,0,1,28.63
1670,0,4,28.720000000000002
1675,0,3,28.63
1680,0,3,28.46
1685,0,3,28.56
1690,0,2,28.96
1695,0,2,28.68
1700,0,4,28.96
1705,0,5,28.78
1710,0,3,28.79
1715,0,3,28.470000000000002
1720,0,0,28.740000000000002
1725,0,4,28.8
1730,0,3,28.71
1735,0,4,29.060000000000002
1740,0,4,28.68
1745,0,5,28.7
1750,0,3,28.6
1755,0,5,28.72
1760,0,3,28.65
1765,0,3,28.68
1770,0,1,29.0
1775,0,5,29.02
1780,0,6,28.849999999999998
1785,0,6,28.779999999999998
1790,0,5,28.54
1795,0,5,29.12
1800,0,6,28.8
1805,0,8,29.060000000000002
1810,0,7,28.87
1815,0,5,28.76
1820,0,7,28.869999999999997
1825,0,9,29.09
1830,0,3,28.669999999999998
1835,0,4,28.74
1840,0,5,28.9
1845,0,7,29.13
1850,0,4,28.74
1855,0,5,29.25
1860,0,4,28.74
1865,0,5,28.75
1870,0,4,29.18
1875,0,7,28.95
1880,0,4,28.76
1885,0,5,28.99
1890,0,6,29.060000000000002
1895,0,7,28.84
1900,0,4,28.73
1905,0,5,28.830000000000002
1910,0,4,28.78
1915,0,5,29.009999999999998
1920,0,4,28.91
1925,0,5,28.65
1930,0,3,28.919999999999998
1935,0,6,29.34
1940,0,7,28.76
1945,0,5,29.119999999999997
1950,0,4,29.13
1955,0,5,29.3
1960,0,4,28.869999999999997
1965,0,7,28.84
1970,0,5,29.16
1975,0,5,29.12
1980,0,4,29.13
1985,0,3,28.96
1990,0,6,28.740000000000002
1995,0,4,28.849999999999998
2000,0,2,28.869999999999997
2005,0,6,29.13
2010,0,7,28.74
2015,0,5,28.82
2020,0,2,29.27
2025,0,5,28.91
2030,0,5,28.7
2035,0,6,28.84
2040,0,5,28.75
2045,0,4,28.81
2050,0,4,28.56
2055,0,4,28.799999999999997
2060,0,2,29.08
2065,0,4,28.95
2070,0,4,29.06
2075,0,4,28.95
2080,0,3,29.2
2085,0,3,29.17
2090,0,4,28.95
2095,0,3,28.950000000000003
2100,0,3,28.98
2105,0,2,28.849999999999998
2110,0,1,28.93
2115,0,3,28.82
2120,0,3,29.08
2125,0,2,28.95
2130,0,5,28.779999999999998
2135,0,3,28.95
2140,0,1,29.17
2145,0,2,28.849999999999998
2150,0,2,28.900000000000002
2155,0,1,29.08
2160,0,1,29.08
2165,0,3,29.2
2170,0,4,29.0
2175,0,3,28.849999999999998
2180,0,0,28.869999999999997
2185,0,0,29.08
2190,0,2,29.04
2195,0,5,29.33
2200,0,3,29.11
2205,0,3,29.08
2210,0,2,29.49
2215,0,1,28.74
2220,0,3,29.07
2225,0,2,28.97
2230,0,2,29.25
2235,0,3,29.11
2240,0,3,28.9
2245,0,2,28.71
2250,0,3,28.79
2255,0,2,28.79
2260,0,1,28.919999999999998
2265,0,1,28.71
2270,0,3,29.48
2275,0,2,28.84
2280,0,0,28.75
2285,0,0,28.92
2290,0,0,29.08
2295,0,1,28.71
2300,0,3,28.71
2305,0,4,28.7
2310,0,3,28.71
2315,0,0,28.71
2320,0,2,28.939999999999998
2325,0,5,28.7
2330,0,1,28.84
2335,0,2,28.71
2340,0,1,28.67
2345,0,3,28.689999999999998
2350,0,4,28.939999999999998
2355,0,3,28.87
2360,0,1,29.08
2365,0,2,28.740000000000002
2370,0,1,28.779999999999998
2375,0,2,28.92
2380,0,1,28.740000000000002
2385,0,2,28.92
2390,0,3,28.77
2395,0,1,28.740000000000002
2400,0,1,28.86
2405,0,2,28.87
2410,0,2,28.92
2415,0,2,28.740000000000002
2420,0,3,28.72
2425,0,4,28.669999999999998
2430,0,2,28.759999999999998
2435,0,1,28.83
2440,0,1,28.82
2445,0,1,28.87
2450,0,1,28.740000000000002
2455,0,0,29.02
2460,0,2,28.97
2465,0,3,29.02
2470,0,3,28.849999999999998
2475,0,2,28.77
2480,0,0,28.650000000000002
2485,0,2,28.650000000000002
2490,0,2,28.68
2495,0,3,28.689999999999998
2500,0,4,28.689999999999998
2505,0,1,28.7
2510,0,1,28.689999999999998
2515,0,1,28.740000000000002
2520,0,2,28.689999999999998
2525,0,2,28.56
2530,0,4,28.71
2535,0,3,28.56
2540,0,1,28.47
2545,0,2,28.41
2550,0,0,28.41
2555,0,3,28.49
2560,0,0,28.71
2565,0,3,28.41
2570,0,2,28.56
2575,0,3,28.66
2580,0,4,28.849999999999998
2585,0,2,28.66
2590,0,4,28.54
2595,0,1,28.47
2600,0,2,28.689999999999998
2605,0,1,28.54
2610,0,3,28.54
2615,0,2,28.71
2620,0,1,28.48
2625,0,2,28.87
2630,0,3,28.55
2635,0,3,28.740000000000002
2640,0,1,28.740000000000002
2645,0,2,28.740000000000002
2650,0,1,28.73
2655,0,1,28.71
2660,0,2,28.62
2665,0,2,28.740000000000002
2670,0,1,28.71
2675,0,1,28.740000000000002
2680,0,0,28.84
2685,0,0,28.84
2690,0,1,28.81
2695,0,1,28.87
2700,0,1,28.86
2705,0,1,28.869999999999997
2710,0,2,28.83
2715,0,2,28.71
2720,0,3,28.83
2725,0,1,28.86
2730,0,0,28.79
2735,0,0,28.83
2740,0,0,28.84
2745,0,0,28.82
2750,0,0,28.75
2755,0,1,28.86
2760,0,2,28.86
2765,0,2,28.529999999999998
2770,0,0,28.86
2775,0,1,28.86
2780,0,0,28.86
2785,0,1,28.86
2790,0,1,28.740000000000002
2795,0,0,28.740000000000002
2800,0,1,28.86
2805,0,0,28.740000000000002
2810,0,0,28.689999999999998
2815,0,1,28.86
2820,0,2,28.86
2825,0,1,28.71
2830,0,1,28.869999999999997
2835,0,0,28.86
2840,0,2,28.86
2845,0,2,28.869999999999997
2850,0,1,28.86
2855,0,2,28.9
2860,0,1,28.73
2865,0,2,28.740000000000002
2870,0,1,28.86
2875,0,3,28.740000000000002
2880,0,1,28.86
2885,0,2,28.68
2890,0,0,28.869999999999997
2895,0,1,28.869999999999997
2900,0,0,28.86
2905,0,0,28.86
2910,0,0,28.869999999999997
2915,0,1,28.869999999999997
2920,0,0,28.869999999999997
2925,0,2,28.86
2930,0,1,28.86
2935,0,1,28.86
2940,0,1,28.86
2945,0,2,28.82
2950,0,2,28.98
2955,0,1,28.99
2960,0,3,28.86
2965,0,3,28.869999999999997
2970,0,2,28.72
2975,0,1,28.86
2980,0,0,28.86
2985,0,0,28.86
2990,0,0,28.92
2995,0,0,28.86
3000,0,0,28.86
3005,0,0,28.86
3010,0,0,28.86
3015,0,1,28.86
3020,0,0,28.86
3025,0,1,28.86
3030,0,0,28.86
3035,0,0,28.45
3040,0,0,28.86
3045,0,2,28.86
3050,0,2,28.689999999999998
3055,0,0,28.869999999999997
3060,0,0,28.86
3065,0,0,28.74
3070,0,0,28.86
3075,0,1,28.86
3080,0,1,28.45
3085,0,0,28.86
3090,0,1,28.86
3095,0,1,28.86
3100,0,0,28.45
3105,0,0,28.86
3110,0,1,28.77
3115,0,2,28.86
3120,0,1,28.86
3125,0,1,28.86
3130,0,1,28.82
3135,0,2,28.99
3140,0,3,28.82
3145,0,1,28.74
3150,0,1,28.86
3155,0,3,28.77
3160,0,3,28.47
3165,0,1,28.810000000000002
3170,0,1,28.72
3175,0,2,28.72
3180,0,1,28.990000000000002
3185,0,1,28.810000000000002
3190,0,2,28.810000000000002
3195,0,2,28.599999999999998
3200,0,0,28.810000000000002
3205,0,2,28.779999999999998
3210,0,2,28.86
3215,0,2,28.599999999999998
3220,0,1,28.790000000000003
3225,0,3,28.72
3230,0,2,28.77
3235,0,1,28.77
3240,0,1,28.82
3245,0,4,28.810000000000002
3250,0,3,28.599999999999998
3255,0,3,28.92
3260,0,0,28.810000000000002
3265,0,0,28.92
3270,0,1,28.86
3275,0,1,28.77
3280,0,1,28.84
3285,0,3,28.92
3290,0,2,28.7
3295,0,0,28.86
3300,0,0,28.77
3305,0,0,28.810000000000002
3310,0,1,28.72
3315,0,3,28.72
3320,0,2,28.84
3325,0,1,28.77
3330,0,1,28.759999999999998
3335,0,2,28.810000000000002
3340,0,2,28.71
3345,0,4,28.72
3350,0,3,28.72
3355,0,1,28.71
3360,0,2,28.5
3365,0,3,28.779999999999998
3370,0,2,28.57
3375,0,2,28.810000000000002
3380,0,1,28.599999999999998
3385,0,0,28.86
3390,0,0,28.86
3395,0,2,28.82
3400,0,4,28.34
3405,0,4,28.57
3410,0,2,28.58
3415,0,3,28.459999999999997
3420,0,3,28.63
3425,0,2,28.61
3430,0,1,28.74
3435,0,2,28.71
3440,0,3,28.46
3445,0,2,28.62
3450,0,2,28.69
3455,0,1,28.51
3460,0,2,28.46
3465,0,4,28.62
3470,0,2,28.48
3475,0,2,28.48
3480,0,0,28.71
3485,0,3,28.54
3490,0,5,28.59
3495,0,1,28.5
3500,0,2,28.48
3505,0,2,28.549999999999997
3510,0,1,28.59
3515,0,0,28.55
3520,0,3,28.88
3525,0,3,28.59
3530,0,0,28.5
3535,0,2,28.5
3540,0,2,28.66
3545,0,1,28.77
3550,0,2,28.73
3555,0,1,28.5
3560,0,3,28.59
3565,0,3,28.59
3570,0,0,28.68
3575,0,2,28.5
3580,0,2,28.5
3585,0,1,28.59
3590,0,0,28.58
3595,0,0,28.5
3600,0,1,28.59
3605,0,2,28.57
3610,0,2,28.57
3615,0,1,28.7
3620,0,0,28.7
3625,0,1,28.57
3630,0,0,28.64
3635,0,0,28.72
3640,0,0,28.599999999999998
3645,0,0,28.57
3650,0,0,28.57
3655,0,0,28.7
3660,0,0,28.57
3665,0,1,28.57
3670,0,0,28.57
3675,0,1,28.57
3680,0,1,28.439999999999998
3685,0,1,28.45
3690,0,0,28.599999999999998
3695,0,0,28.57
3700,0,1,28.57
3705,0,1,28.48
3710,0,2,28.599999999999998
3715,0,2,28.669999999999998
3720,0,1,28.669999999999998
3725,0,1,28.7
3730,0,2,28.669999999999998
3735,0,2,28.619999999999997
3740,0,0,28.669999999999998
3745,0,1,28.619999999999997
3750,0,2,28.669999999999998
3755,0,2,28.619999999999997
3760,0,3,28.63
3765,0,2,28.57
3770,0,0,28.619999999999997
3775,0,1,28.45
3780,0,0,28.619999999999997
3785,0,2,28.61
3790,0,0,28.61
3795,0,2,28.47
3800,0,0,28.580000000000002
3805,0,2,28.619999999999997
3810,0,1,28.619999999999997
3815,0,0,28.6
3820,0,1,28.45
3825,0,1,28.61
3830,0,1,28.61
3835,0,2,28.61
3840,0,2,28.619999999999997
3845,0,1,28.57
3850,0,2,28.6
3855,0,1,28.57
3860,0,1,28.59
3865,0,2,28.57
3870,0,2,28.59
3875,0,2,28.45
3880,0,4,28.5
3885,0,5,28.68
3890,0,4,28.57
3895,0,2,28.45
3900,0,4,28.560000000000002
3905,0,2,28.52
3910,0,3,28.52
3915,0,3,28.63
3920,0,2,28.4
3925,0,5,28.400000000000002
3930,0,6,28.55
3935,0,3,28.529999999999998
3940,0,4,28.509999999999998
3945,0,4,28.509999999999998
3950,0,2,28.61
3955,0,1,28.55
3960,0,4,28.349999999999998
3965,0,4,28.57
3970,0,3,28.49
3975,0,5,28.41
3980,0,4,28.59
3985,0,5,28.45
3990,0,2,28.52
3995,0,4,28.45
4000,0,3,28.52
4005,0,3,28.65
4010,0,2,28.65
4015,0,6,28.44
4020,0,2,28.419999999999998
4025,0,0,28.39
4030,0,2,28.6
4035,0,3,28.53
4040,0,3,28.63
4045,0,5,28.419999999999998
4050,0,3,28.71
4055,0,2,28.44
4060,0,3,28.56
4065,0,3,28.65
4070,0,3,28.39
4075,0,3,28.61
4080,0,4,28.349999999999998
4085,0,2,28.7
4090,0,6,28.44
4095,0,5,28.520000000000003
4100,0,2,28.43
4105,0,2,28.46
4110,0,4,28.48
4115,0,5,28.38
4120,0,2,28.63
4125,0,4,28.450000000000003
4130,0,4,28.36
4135,0,8,28.7
4140,0,8,28.580000000000002
4145,0,3,28.51
4150,0,2,28.470000000000002
4155,0,3,28.38
4160,0,4,28.55
4165,0,5,28.73
4170,0,3,28.5
4175,0,4,28.57
4180,0,4,28.48
4185,0,3,28.48
4190,0,4,28.520000000000003
4195,0,3,28.45
4200,0,4,28.520000000000003
4205,0,4,28.5
4210,0,3,28.509999999999998
4215,0,3,28.35
4220,0,2,28.38
4225,0,1,28.38
4230,0,2,28.6
4235,0,2,28.39
4240,0,2,28.4
4245,0,7,28.47
4250,0,6,28.39
4255,0,4,28.47
4260,0,3,28.389999999999997
4265,0,1,28.38
4270,0,3,28.470000000000002
4275,0,1,28.34
4280,0,5,28.59
4285,0,3,28.44
4290,0,2,28.38
4295,0,4,28.32
4300,0,3,28.39
4305,0,4,28.38
4310,0,3,28.38
4315,0,4,28.46
4320,0,5,28.43
4325,0,5,28.55
4330,0,4,28.529999999999998
4335,0,3,28.59
4340,0,4,28.49
4345,0,3,28.5
4350,0,2,28.34
4355,0,5,28.36
4360,0,5,28.520000000000003
4365,0,0,28.45
4370,0,5,28.39
4375,0,4,28.49
4380,0,5,28.51
4385,0,3,28.520000000000003
4390,0,4,28.5
4395,0,4,28.38
4400,0,2,28.47
4405,0,2,28.34
4410,0,4,28.39
4415,0,2,28.39
4420,0,3,28.330000000000002
4425,0,2,28.65
4430,0,3,28.32
4435,0,4,28.36
4440,0,2,28.37
4445,0,5,28.39
4450,0,4,28.57
4455,0,3,28.259999999999998
4460,0,4,28.450000000000003
4465,0,4,28.32
4470,0,5,28.209999999999997
4475,0,3,28.6
4480,0,4,28.31
4485,0,2,28.64
4490,0,2,28.51
4495,0,2,28.490000000000002
4500,0,1,28.27
4505,0,0,28.14
4510,0,1,28.310000000000002
4515,0,4,28.6
4520,0,5,28.36
4525,0,2,28.29
4530,0,1,28.53
4535,0,3,28.08
4540,0,5,28.53
4545,0,2,28.279999999999998
4550,0,1,28.279999999999998
4555,0,2,28.53
4560,0,2,28.6
4565,0,1,28.45
4570,0,2,28.15
4575,0,3,28.29
4580,0,2,28.279999999999998
4585,0,0,28.47
4590,0,1,28.389999999999997
4595,0,1,28.53
4600,0,1,28.3
4605,0,0,28.3
4610,0,3,28.279999999999998
4615,0,3,28.64
4620,0,3,28.53
4625,0,3,28.279999999999998
4630,0,1,28.47
4635,0,3,28.26
4640,0,3,28.36
4645,0,4,28.38
4650,0,2,28.86
4655,0,1,28.53
4660,0,1,28.76
4665,0,3,28.54
4670,0,4,28.76
4675,0,2,28.259999999999998
4680,0,2,28.279999999999998
4685,0,6,28.64
4690,0,6,28.24
4695,0,4,28.47
4700,0,6,28.76
4705,0,3,28.509999999999998
4710,0,1,28.650000000000002
4715,0,4,28.799999999999997
4720,0,4,28.52
4725,0,5,28.509999999999998
4730,0,4,28.61
4735,0,3,28.64
4740,0,4,28.4
4745,0,6,28.709999999999997
4750,0,2,28.709999999999997
4755,0,1,28.54
4760,0,1,28.59
4765,0,6,28.12
4770,0,6,28.12
4775,0,4,28.56
4780,0,4,28.12
4785,0,3,28.349999999999998
4790,0,4,28.599999999999998
4795,0,6,28.54
4800,0,2,28.62
4805,0,4,28.490000000000002
4810,0,4,28.4
4815,0,5,28.63
4820,0,1,28.9
4825,0,7,28.61
4830,0,7,28.549999999999997
4835,0,4,28.419999999999998
4840,0,3,28.619999999999997
4845,0,4,28.49
4850,0,4,28.549999999999997
4855,0,0,28.62
4860,0,1,28.549999999999997
4865,0,1,28.56
4870,0,1,28.63
4875,0,4,28.56
4880,0,2,28.549999999999997
4885,0,0,28.549999999999997
4890,0,0,28.56
4895,0,2,28.47
4900,0,2,28.56
4905,0,3,28.599999999999998
4910,0,0,28.61
4915,0,1,28.56
4920,0,2,28.549999999999997
4925,0,1,28.56
4930,0,2,28.549999999999997
4935,0,2,28.57
4940,0,1,28.56
4945,0,1,28.509999999999998
4950,0,1,28.549999999999997
4955,0,3,28.47
4960,0,2,28.509999999999998
4965,0,2,28.509999999999998
4970,0,1,28.509999999999998
4975,0,1,28.43
4980,0,1,28.509999999999998
4985,0,1,28.509999999999998
4990,0,1,28.509999999999998
4995,0,2,28.509999999999998
5000,0,1,28.509999999999998
5005,0,2,28.66
5010,0,3,28.509999999999998
5015,0,2,28.669999999999998
5020,0,1,28.669999999999998
5025,0,1,28.65
5030,0,1,28.65
5035,0,1,28.73
5040,0,1,28.73
5045,0,1,28.709999999999997
5050,0,1,28.65
5055,0,1,28.669999999999998
5060,0,0,28.669999999999998
5065,0,0,28.65
5070,0,1,28.669999999999998
5075,0,1,28.65
5080,0,0,28.669999999999998
5085,0,2,28.669999999999998
5090,0,1,28.669999999999998
5095,0,2,28.34
5100,0,0,28.41
5105,0,2,28.389999999999997
5110,0,2,28.73
5115,0,2,28.4
5120,0,0,28.4
5125,0,1,28.4
5130,0,1,28.669999999999998
5135,0,1,28.4
5140,0,1,28.669999999999998
5145,0,0,28.41
5150,0,1,28.4
5155,0,3,28.4
5160,0,2,28.33
5165,0,1,28.41
5170,0,1,28.41
5175,0,1,28.41
5180,0,1,28.41
5185,0,0,28.41
5190,0,0,28.39
5195,0,0,28.41
5200,0,0,28.34
5205,0,0,28.41
5210,0,1,28.38
5215,0,1,28.41
5220,0,0,28.38
5225,0,0,28.4
5230,0,0,28.419999999999998
5235,0,0,28.41
5240,0,0,28.41
5245,0,3,28.389999999999997
5250,0,2,28.59
5255,0,1,28.41
5260,0,2,28.46
5265,0,4,28.46
5270,0,2,28.41
5275,0,4,28.580000000000002
5280,0,1,28.64
5285,0,2,28.46
5290,0,2,28.39
5295,0,2,28.65
5300,0,2,28.48
5305,0,2,28.41
5310,0,1,28.53
5315,0,1,28.65
5320,0,2,28.49
5325,0,2,28.65
5330,0,0,28.64
5335,0,0,28.6
5340,0,0,28.65
5345,0,3,28.64
5350,0,3,28.64
5355,0,0,28.529999999999998
5360,0,1,28.48
5365,0,2,28.48
5370,0,4,28.64
5375,0,4,28.55
5380,0,2,28.55
5385,0,0,28.63
5390,0,1,28.459999999999997
5395,0,3,28.65
5400,0,2,28.55
5405,0,2,28.68
5410,0,1,28.63
5415,0,3,28.64
5420,0,2,28.4
5425,0,2,28.6
5430,0,1,28.52
5435,0,3,28.43
5440,0,2,28.52
5445,0,2,28.64
5450,0,0,28.6
5455,0,3,28.47
5460,0,2,28.64
5465,0,1,28.6
5470,0,0,28.72
5475,0,3,28.63
5480,0,2,28.56
5485,0,3,28.64
5490,0,4,28.6
5495,0,1,28.72
5500,0,4,28.72
5505,0,1,28.33
5510,0,3,28.33
5515,0,2,28.65
5520,0,2,28.619999999999997
5525,0,7,28.490000000000002
5530,0,7,28.349999999999998
5535,0,3,28.369999999999997
5540,0,2,28.31
5545,0,4,28.4
5550,0,3,28.68
5555,0,3,28.68
5560,0,4,28.52
5565,0,6,28.369999999999997
5570,0,5,28.68
5575,0,4,28.49
5580,0,0,28.55
5585,0,2,28.5
5590,0,3,28.479999999999997
5595,0,0,28.48
5600,0,4,28.659999999999997
5605,0,3,28.459999999999997
5610,0,4,28.57
5615,0,6,28.55
5620,0,2,28.57
5625,0,4,28.619999999999997
5630,0,4,28.68
5635,0,7,28.5
5640,0,3,28.529999999999998
5645,0,5,28.529999999999998
5650,0,7,28.61
5655,0,1,28.77
5660,0,5,28.599999999999998
5665,0,4,28.650000000000002
5670,0,5,28.61
5675,0,6,28.669999999999998
5680,0,3,28.61
5685,0,1,28.580000000000002
5690,0,2,28.61
5695,0,4,28.61
5700,0,3,28.509999999999998
5705,0,3,28.71
5710,0,5,28.61
5715,0,4,28.7
5720,0,2,28.619999999999997
5725,0,4,28.669999999999998
5730,0,1,28.560000000000002
5735,0,1,28.69
5740,0,2,28.58
5745,0,3,28.669999999999998
5750,0,2,28.69
5755,0,6,28.43
5760,0,5,28.619999999999997
5765,0,4,28.38
5770,0,2,28.41
5775,0,2,28.6
5780,0,2,28.529999999999998
5785,0,2,28.49
5790,0,2,28.61
5795,0,3,28.52
5800,0,2,28.54
5805,0,4,28.6
5810,0,3,28.59
5815,0,4,28.57
5820,0,5,28.169999999999998
5825,0,4,28.330000000000002
5830,0,3,28.35
5835,0,2,28.509999999999998
5840,0,2,28.52
5845,0,1,28.38
5850,0,3,28.52
5855,0,2,28.42
5860,0,3,28.37
5865,0,4,28.52
5870,0,0,28.43
5875,0,2,28.54
5880,0,2,28.42
5885,0,4,28.14
5890,0,6,28.19
5895,0,8,28.48
