episode,instability_humans,instability_CAVs,avg_time_lost
3925,0,29,43.900000000000006
3930,0,32,44.019999999999996
3935,0,37,43.910000000000004
3940,0,41,44.05
3945,0,39,43.73
3950,0,37,43.62
3955,0,31,44.02
3960,0,29,44.36000000000001
3965,0,34,43.71
3970,0,39,43.92
3975,0,43,43.86000000000001
3980,0,31,43.82
3985,0,23,44.12
3990,0,26,44.260000000000005
3995,0,34,43.81
4000,0,40,43.620000000000005
4005,0,41,44.050000000000004
4010,0,44,43.470000000000006
4015,0,39,43.519999999999996
4020,0,38,43.99
4025,0,41,43.68
4030,0,28,43.92
4035,0,30,44.34
4040,0,42,43.31
4045,0,50,44.150000000000006
4050,0,41,44.1
4055,0,39,43.93
4060,0,42,44.080000000000005
4065,0,39,43.66
4070,0,38,43.49
4075,0,34,44.09
4080,0,30,43.99
4085,0,37,43.86
4090,0,32,43.96
4095,0,29,43.79
4100,0,34,43.790000000000006
4105,0,43,44.050000000000004
4110,0,48,44.12
4115,0,43,44.28
4120,0,35,43.870000000000005
4125,0,37,44.25
4130,0,34,43.970000000000006
4135,0,30,43.98
4140,0,29,43.74
4145,0,28,43.589999999999996
4150,0,30,43.67
4155,0,39,43.87
4160,0,37,43.85
4165,0,33,43.83
4170,0,46,43.589999999999996
4175,0,46,51.150000000000006
4180,0,30,43.699999999999996
4185,0,34,43.93
4190,0,42,44.099999999999994
4195,0,37,43.66
4200,0,38,43.81
4205,0,38,43.95
4210,0,38,43.89
4215,0,39,43.59
4220,0,38,43.96
4225,0,31,44.050000000000004
4230,0,35,44.03
4235,0,45,44.03
4240,0,49,43.75
4245,0,37,44.1
4250,0,48,43.589999999999996
4255,0,46,43.81
4260,0,32,44.370000000000005
4265,0,32,43.769999999999996
4270,0,36,43.96
4275,0,41,44.160000000000004
4280,0,41,43.480000000000004
4285,0,39,44.26
4290,0,40,43.76
4295,0,42,43.93
4300,0,45,89.36
4305,0,52,44.07
4310,0,47,44.24
4315,0,32,43.830000000000005
4320,0,37,43.97
4325,0,41,43.970000000000006
4330,0,35,62.080000000000005
4335,0,44,43.59
4340,0,44,44.040000000000006
4345,0,47,44.02
4350,0,51,44.160000000000004
4355,0,37,43.870000000000005
4360,0,31,44.370000000000005
4365,0,37,43.86
4370,0,42,43.82
4375,0,42,43.82
4380,0,38,44.059999999999995
4385,0,34,50.85
4390,0,31,43.99
4395,0,30,43.65
4400,0,39,43.78
4405,0,48,43.92
4410,0,37,43.68
4415,0,36,44.040000000000006
4420,0,40,43.910000000000004
4425,0,45,44.07
4430,0,39,43.52
4435,0,31,44.089999999999996
4440,0,33,44.339999999999996
4445,0,37,44.1
4450,0,37,43.7
4455,0,33,44.04
4460,0,33,43.85
4465,0,45,44.04
4470,0,46,44.0
4475,0,34,43.76
4480,0,42,44.01
4485,0,49,43.970000000000006
4490,0,50,44.18
4495,0,51,43.98
4500,0,51,43.919999999999995
4505,0,46,43.580000000000005
4510,0,41,44.0
4515,0,45,43.69
4520,0,44,44.190000000000005
4525,0,43,43.839999999999996
4530,0,35,43.77
4535,0,39,61.47
4540,0,38,43.79
4545,0,28,44.14
4550,0,38,43.65
4555,0,39,44.160000000000004
4560,0,47,51.010000000000005
4565,0,40,43.88
4570,0,32,44.150000000000006
4575,0,29,43.81
4580,0,31,43.74
4585,0,28,43.86000000000001
4590,0,34,44.35
4595,0,40,43.940000000000005
4600,0,43,43.96
4605,0,42,44.32
4610,0,39,43.89
4615,0,45,44.190000000000005
4620,0,42,43.79
4625,0,38,43.940000000000005
4630,0,40,43.339999999999996
4635,0,42,43.790000000000006
4640,0,50,44.34
4645,0,45,43.87
4650,0,38,51.5
4655,0,35,43.82
4660,0,35,43.64
4665,0,34,43.61
4670,0,34,44.089999999999996
4675,0,40,43.730000000000004
4680,0,38,43.78
4685,0,44,51.190000000000005
4690,0,43,43.330000000000005
4695,0,34,43.839999999999996
4700,0,45,43.910000000000004
4705,0,52,44.05
4710,0,46,44.51
4715,0,44,44.290000000000006
4720,0,45,43.73
4725,0,46,43.75
4730,0,37,44.01
4735,0,31,50.94
4740,0,34,43.86000000000001
4745,0,40,43.86
4750,0,38,43.78
4755,0,39,43.86
4760,0,44,43.62
4765,0,35,43.82
4770,0,27,44.17
4775,0,37,43.980000000000004
4780,0,34,43.82
4785,0,31,43.519999999999996
4790,0,32,43.89
4795,0,29,43.949999999999996
4800,0,40,43.839999999999996
4805,0,34,43.660000000000004
4810,0,35,43.82
4815,0,44,44.309999999999995
4820,0,44,44.34
4825,0,38,43.89
4830,0,34,43.67
4835,0,35,43.83
4840,0,32,43.540000000000006
4845,0,26,51.03
4850,0,39,44.11000000000001
4855,0,43,44.309999999999995
4860,0,43,43.82
4865,0,39,44.01
4870,0,26,43.88
4875,0,30,43.540000000000006
4880,0,38,43.760000000000005
4885,0,38,44.09
4890,0,38,43.75
4895,0,34,44.11000000000001
4900,0,33,43.769999999999996
4905,0,39,51.120000000000005
4910,0,44,43.77
4915,0,41,43.949999999999996
4920,0,34,44.34
4925,0,31,43.99
4930,0,37,43.830000000000005
4935,0,38,43.58
4940,0,29,44.07
4945,0,33,50.83
4950,0,37,43.82
4955,0,37,43.78
4960,0,43,43.980000000000004
4965,0,32,44.19
4970,0,33,43.86
4975,0,41,43.73
4980,0,37,43.56
4985,0,41,44.15
4990,0,46,44.24
4995,0,39,44.07
5000,0,33,43.68
5005,0,32,44.04
5010,0,36,43.67
5015,0,25,44.36
5020,0,25,44.42
5025,0,39,43.870000000000005
5030,0,36,43.830000000000005
5035,0,30,44.03
5040,0,41,44.07
5045,0,48,44.07
5050,0,42,43.910000000000004
5055,0,37,44.06
5060,0,37,43.87
5065,0,32,44.230000000000004
5070,0,30,43.57
5075,0,42,43.67
5080,0,46,43.730000000000004
5085,0,38,43.67
5090,0,37,43.87
5095,0,39,44.330000000000005
5100,0,35,43.790000000000006
5105,0,38,44.33
5110,0,42,44.14
5115,0,44,44.18
5120,0,40,43.790000000000006
5125,0,33,43.75
5130,0,33,43.68
5135,0,33,44.160000000000004
5140,0,34,43.79
5145,0,42,43.739999999999995
5150,0,37,51.32
5155,0,35,43.699999999999996
5160,0,37,43.940000000000005
5165,0,43,44.239999999999995
5170,0,40,43.95
5175,0,38,43.81
5180,0,39,44.220000000000006
5185,0,33,43.91
5190,0,27,44.080000000000005
5195,0,39,43.78
5200,0,42,44.04
5205,0,33,44.32
5210,0,31,44.1
5215,0,38,44.17
5220,0,42,83.82000000000001
5225,0,47,44.07
5230,0,41,43.85
5235,0,24,44.12
5240,0,28,44.51
5245,0,33,44.11
5250,0,32,43.85
5255,0,43,43.65
5260,0,49,43.85
5265,0,40,43.56
5270,0,35,43.879999999999995
5275,0,41,44.17
5280,0,39,44.07
5285,0,33,44.02
5290,0,35,43.63
5295,0,37,43.809999999999995
5300,0,35,44.27
5305,0,42,44.220000000000006
5310,0,50,43.76
5315,0,41,51.08
5320,0,33,43.84
5325,0,38,43.85
5330,0,34,43.870000000000005
5335,0,36,43.56
5340,0,38,43.74
5345,0,37,43.51
5350,0,36,43.99
5355,0,43,44.14
5360,0,41,50.97
5365,0,37,43.61000000000001
5370,0,36,43.85
5375,0,29,44.03
5380,0,35,44.39
5385,0,39,44.010000000000005
5390,0,39,43.620000000000005
5395,0,33,44.2
5400,0,41,44.04
5405,0,46,43.83
5410,0,35,44.129999999999995
5415,0,34,64.03
5420,0,37,43.86
5425,0,37,43.43
5430,0,40,43.96
5435,0,39,43.79
5440,0,32,43.580000000000005
5445,0,37,44.03
5450,0,48,43.92
5455,0,42,43.79
5460,0,46,44.06
5465,0,49,43.870000000000005
5470,0,38,43.62
5475,0,40,43.690000000000005
5480,0,38,44.22
5485,0,38,44.05
5490,0,39,43.660000000000004
5495,0,36,43.720000000000006
5500,0,35,43.940000000000005
5505,0,36,44.040000000000006
5510,0,40,50.85
5515,0,44,43.53
5520,0,38,43.92
5525,0,29,83.44
5530,0,32,50.71
5535,0,33,44.25
5540,0,28,44.17
5545,0,35,43.970000000000006
5550,0,32,44.07
5555,0,31,44.03
5560,0,32,43.92
5565,0,33,43.93000000000001
5570,0,40,44.42
5575,0,37,43.99
5580,0,38,44.21
5585,0,44,43.92
5590,0,42,43.82
5595,0,44,44.17
5600,0,38,44.17
5605,0,38,43.85
5610,0,38,44.25
5615,0,30,43.63
5620,0,37,44.300000000000004
5625,0,44,43.99
5630,0,36,44.010000000000005
5635,0,31,43.95
5640,0,43,44.17
5645,0,40,44.45
5650,0,36,43.769999999999996
5655,0,39,43.86
5660,0,34,43.92
5665,0,31,43.73
5670,0,45,44.07
5675,0,53,43.330000000000005
5680,0,44,43.910000000000004
5685,0,36,44.199999999999996
5690,0,41,44.150000000000006
5695,0,43,44.239999999999995
5700,0,33,44.150000000000006
5705,0,37,43.449999999999996
5710,0,48,44.05
5715,0,42,43.81
5720,0,40,43.980000000000004
5725,0,40,44.010000000000005
5730,0,44,44.15
5735,0,46,44.080000000000005
5740,0,33,43.43
5745,0,36,43.739999999999995
5750,0,43,43.99
5755,0,41,43.88
5760,0,33,43.96
5765,0,30,44.11
5770,0,36,43.88
5775,0,34,43.75
5780,0,33,43.88
5785,0,39,44.12
5790,0,45,43.75
5795,0,39,43.87
5800,0,44,43.87
5805,0,41,44.0
