origins,destinations,path,free_flow_time
0,66,105142737#1 105142737#2 -105142736 -104290296#2 -104290296#1 -104290296#0 104290265#1 -104290279#2 -104290279#1 -104290279#0 -560457877 -1154386256 1154386257 104290292#5 104290292#1 104290270#0 104290270#1 -61888727 -61888714#4 -61888714#3 -61888714#2 -61888714#1 -61888714#0 -61888691#1 -61888691#0 1113566194#0 1113566194#1 1113566198#0 1113566198#1 1113566198#2 560464843 560464844 61888734 61888699 560464840#0 560464840#1 560464851#0 560464851#1 1113566189 853245971 878683416#1 1243305448 23734046#0 23734046#1 23734046#2 23734046#4 1113566180 23211037#0 23211037#3 -220393187#1 -220393187#0 220393188 1114967951#0 1114967951#1 1152279387#1 1152279387#2 1152279387#3 23211035#0 23211035#1 220393186 700067978#1 722261984 27600016 1114967953 560467912 27600017 27600018 560467915 1152279391#0 1152279391#1 560467910 700168757#0 37677499 560467902 560467905 560467907 -560467907,4.756049805055353
0,66,105142737#1 105142737#2 -105142736 -104290296#2 -105142734#2 -105783611 -104290296#0 104290265#1 -104290279#2 -104290279#1 -104290279#0 -560457877 -1154386256 1154386257 104290292#5 104290292#1 104290270#0 104290270#1 -61888727 -61888714#4 -61888714#3 -61888714#2 -61888714#1 -61888714#0 -61888691#1 -61888691#0 1113566194#0 1113566195 1113566198#1 1113566198#2 560464843 560464844 61888734 61888699 560464840#0 560464840#1 560464851#0 560464851#1 1113566189 853245971 878683416#1 1243305448 23734046#0 23734046#1 23734046#2 23734046#4 1113566180 23211037#0 23211037#3 -220393187#1 -220393187#0 220393188 1114967951#0 1114967951#1 1152279387#1 1152279387#2 1152279387#3 23211035#0 23211035#1 220393186 700067978#1 722261984 27600016 1114967953 560467912 27600017 27600018 560467915 1152279391#0 1152279391#1 560467910 700168757#0 37677499 560467902 560467905 560467907 -560467907,4.79428379272783
1,1,-51422982#3 51422982#3 51422982#4 51422982#5 51422989#3 51422989#4 51422989#1 -51422981 51420437#4 51420437#5 -47977032#5 -47977032#4 -47977032#3 -47977032#2,0.537847435590507
1,1,-51422982#3 51422982#3 51422982#4 51422982#5 51422989#3 51422989#4 51422989#1 -51422981 51420437#4 51420437#5 956323342#0 -956323342#0 -47977032#5 -47977032#4 -47977032#3 -47977032#2,0.5863715536610614
1,1,-51422982#3 51422982#3 51422982#4 51422982#5 51422989#3 51422990 -51422990 51422989#4 51422989#1 -51422981 51420437#4 51420437#5 -47977032#5 -47977032#4 -47977032#3 -47977032#2,0.668659760520479
1,1,-51422982#3 51422982#3 51422982#4 -491903033#2 491903033#2 51422982#5 51422989#3 51422989#4 51422989#1 -51422981 51420437#4 51420437#5 -47977032#5 -47977032#4 -47977032#3 -47977032#2,0.623001497215157
2,2,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 116803454#0 116803454#1 116803454#2 116803454#3 116803455 106887222#1 106887222#2 926871549#0 926871549#1,1.4500023911652493
2,2,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 1154476429#0 -1154476429#0 116803454#0 116803454#1 116803454#2 116803454#3 116803455 106887222#1 106887222#2 926871549#0 926871549#1,1.522776569231004
2,2,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 116803454#0 116803454#1 -116803448 116803448 116803454#2 116803454#3 116803455 106887222#1 106887222#2 926871549#0 926871549#1,1.6673693379439607
2,2,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 116803454#0 116803454#1 116803454#2 116803454#3 116803455 -116803455 116803454#4 515764908 106887222#0 106887222#1 106887222#2 926871549#0 926871549#1,1.936917157071612
2,19,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 57774068#0 57774068#1 -61888695#3 -61888695#0 23734046#4 1113566180 23211037#0 23211037#3 -220393187#1 -220393187#0 220393188 1114967951#0 1114967951#1 1152279387#1 943977410#0 943977410#1 943977410#2 -88720078 88720011#1 88720011#2 88720011#3 88720011#4 -88720011#4 -88720011#3 -88720011#2 -88720011#1,2.9315983291338923
2,19,106887254 785592245#1 785592245#2 -106887256#1 -106887256#0 57774103#0 57774103#1 -350640989 47902319#6 1113566177 -1113566179 1154476434#0 1114967948#0 1114967949 -1154476417 61888706#1 943977409#0 943977409#1 1152279387#7 1152279387#0 1152279387#1 943977410#0 943977410#1 943977410#2 -88720078 88720011#1 88720011#2 88720011#3 88720011#4 -88720011#4 -88720011#3 -88720011#2 -88720011#1,2.7483988057433786
2,19,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 -106887256#4 -106887256#3 -106887256#2 -106887256#1 -106887256#0 57774103#0 57774103#1 -350640989 47902319#6 1113566177 -1113566179 1113566179 792271494 23211039#0 -61888695#0 23734046#4 1113566180 23211037#0 23211037#3 -220393187#1 -220393187#0 220393188 1114967951#0 1114967951#1 1152279387#1 943977410#0 943977410#1 943977410#2 -88720078 88720011#1 88720011#2 88720011#3 88720011#4 -88720011#4 -88720011#3 -88720011#2 -88720011#1,4.088284144570354
2,19,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 57774068#0 57774068#1 -61888695#3 -61888695#0 23734046#4 1113566180 23211037#0 23211037#3 -220393187#1 -220393187#0 220393188 1114967951#0 1114967951#1 1152279387#1 943977410#0 943977410#1 943977410#2 -88720078 88720011#1 88720011#2 88720011#3 88720011#4 88719988 -88719988 -88720011#4 -88720011#3 -88720011#2 -88720011#1,3.9052124400050223
2,50,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 116803454#0 116803454#1 116803454#2 116803454#3 116803455 106887222#1 106887222#2 106887222#3 106887222#4,1.4831156364633684
2,50,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 1154476429#0 -1154476429#0 116803454#0 116803454#1 116803454#2 116803454#3 116803455 106887222#1 106887222#2 106887222#3 106887222#4,1.5558898145291231
2,50,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 116803454#0 116803454#1 -116803448 116803448 116803454#2 116803454#3 116803455 106887222#1 106887222#2 106887222#3 106887222#4,1.7004825832420798
2,50,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 116803454#0 116803454#1 116803454#2 116803454#3 116803455 -116803455 116803454#4 515764908 106887222#0 106887222#1 106887222#2 106887222#3 106887222#4,1.970030402369731
2,333,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 57774068#0 57774068#1 -61888695#3 23211039#2 23211039#3 23211039#4 23211039#5 853245970#0 853245970#1 853245970#2 853245972 878683414#1 560464852 1113566191 1113566190#0 1113566190#2 -1113566183 -560464849#1 -560464849#0 -560464847#2 -560464847#0 -560464848#1 -560464848#0 -1113566186 -49014714#3 -49014714#2 -49014714#1 -49014714#0,2.3079090486911418
2,333,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 106887256#5 1154476429#0 1154476429#1 1154476429#2 61888720#0 23211039#3 23211039#4 23211039#5 853245970#0 853245970#1 853245970#2 853245972 878683414#1 560464852 1113566191 1113566190#0 1113566190#2 -1113566183 -560464849#1 -560464849#0 -560464847#2 -560464847#0 -560464848#1 -560464848#0 -1113566186 -49014714#3 -49014714#2 -49014714#1 -49014714#0,2.275870655580118
2,333,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 57774068#0 57774068#1 -61888695#3 23211039#2 23211039#3 23211039#4 23211039#5 853245970#0 853245970#1 853245970#2 853245972 -878683424#0 878683424#0 878683414#1 560464852 1113566191 1113566190#0 1113566190#2 -1113566183 -560464849#1 -560464849#0 -560464847#2 -560464847#0 -560464848#1 -560464848#0 -1113566186 -49014714#3 -49014714#2 -49014714#1 -49014714#0,2.3083890102942135
2,333,106887254 785592245#1 785592245#2 106887256#2 106887256#3 106887256#4 57774068#0 57774068#1 -61888695#3 23211039#2 23211039#3 23211039#4 23211039#5 853245970#0 853245969 665636811 853245970#2 853245972 878683414#1 560464852 1113566191 1113566190#0 1113566190#2 -1113566183 -560464849#1 -560464849#0 -560464847#2 -560464847#0 -560464848#1 -560464848#0 -1113566186 -49014714#3 -49014714#2 -49014714#1 -49014714#0,2.316884330668584
3,3,-45451369#0 45451371#0 45451371#1 45451334 -790793792#5 -790793792#4 -790793792#3 -790793792#2 790793793 790793784#0 45451364#0 45451337#0 45451329#0 -45451329#0,1.4581411542882148
3,3,-45451369#0 45451371#0 45451371#1 45451334 -790793792#5 -790793792#4 -790793792#3 45451339#0 45451339#1 45451339#2 -790793784#1 45451364#0 45451337#0 45451329#0 -45451329#0,1.159071274298056
3,3,-45451369#0 45451371#0 45451371#1 45451334 -790793792#5 45451353 -45451353 -790793792#4 -790793792#3 -790793792#2 790793793 790793784#0 45451364#0 45451337#0 45451329#0 -45451329#0,1.5354509695029976
3,3,-45451369#0 45451371#0 -45451368 45451368 45451371#1 45451334 -790793792#5 -790793792#4 -790793792#3 -790793792#2 790793793 790793784#0 45451364#0 45451337#0 45451329#0 -45451329#0,1.7784315310580734
3,13,-45451369#0 45451371#0 45451371#1 45451371#2 1154134468 45451369#0 45451369#1 1154134470 1154134469 761939845#0 1154134486 -790793784#4 -339309143 448925193#0 448925193#1 448925193#2 448925193#3 91382813#0 91382813#1 -779517000,1.2298372862520492
3,13,-45451369#0 45451371#0 45451371#1 45451334 -790793792#5 -790793792#4 -790793792#3 45451339#0 45451339#1 45451339#2 790793784#2 790793784#3 -339309143 448925193#0 448925193#1 448925193#2 448925193#3 91382813#0 91382813#1 -779517000,1.6330883889001113
3,13,-45451369#0 45451371#0 45451371#1 45451334 -790793792#5 -790793792#4 -790793792#3 45451339#0 45451339#1 45451339#2 790793784#2 790793784#3 -790793784#3 -790793784#2 -45451339#2 45451372 -45451372 -45451339#1 -45451339#0 -790793792#2 790793793 790793784#0 790793784#1 -790793784#1 45451364#0 45451364#1 45451364#2 45451364#3 45451364#4 45451358#2 45451358#3 45451358#4 504236581#0 504236581#1 91382813#0 91382813#1 -779517000,3.34973858908336
3,13,-45451369#0 45451371#0 45451371#1 45451334 -790793792#5 -790793792#4 -790793792#3 -790793792#2 790793793 790793784#0 790793784#1 790793784#2 790793784#3 -339309143 448925193#0 448925193#1 448925193#2 448925193#3 91382813#0 91382813#1 -779517000,1.9326142324131883
3,72,-45451369#0 45451371#0 45451371#1 45451371#2 1154134468 45451369#0 45451369#1 1154134470 1154134485 722263988#0 722263988#1 722263988#2 722263988#3 722263988#4 722263988#5 45451375 1154134481 1154134473 1154134480 45451356#0 45451356#1 722263993 45513736 45513711#0 -45513711#0,1.295271346432557
3,72,-45451369#0 45451371#0 45451371#1 45451371#2 45451333#0 -45451333#0 1154134468 45451369#0 45451369#1 1154134470 1154134485 722263988#0 722263988#1 722263988#2 722263988#3 722263988#4 722263988#5 45451375 1154134481 1154134473 1154134480 45451356#0 45451356#1 722263993 45513736 45513711#0 -45513711#0,1.64563131763486
3,72,-45451369#0 45451371#0 45451371#1 45451371#2 1154134468 45451369#0 45451369#1 1154134470 1154134485 722263988#0 45451362#0 -45451362#0 722263988#1 722263988#2 722263988#3 722263988#4 722263988#5 45451375 1154134481 1154134473 1154134480 45451356#0 45451356#1 722263993 45513736 45513711#0 -45513711#0,1.5512348693507227
3,72,-45451369#0 45451371#0 -45451368 45451368 45451371#1 45451371#2 1154134468 45451369#0 45451369#1 1154134470 1154134485 722263988#0 722263988#1 722263988#2 722263988#3 722263988#4 722263988#5 45451375 1154134481 1154134473 1154134480 45451356#0 45451356#1 722263993 45513736 45513711#0 -45513711#0,1.6155617232024146
4,4,-59301982#3 -59301982#2 1153995060 -59301977 45581712#5 -45581710 -45579330#0 1073075905#0 1073075905#1 -45579340#5 -45579340#4 45579354#0 45579354#1 -220393191#3 -220393191#2,1.0060115190784735
4,4,-59301982#3 -59301982#2 -59301982#1 -59301982#0 -45581712#6 -45581710 45579330#1 -560405279 -45579370#1 507057657#0 507057657#1 45579354#0 45579354#1 -220393191#3 -220393191#2,1.847010798559885
4,4,-59301982#3 -59301982#2 -59301982#1 -59301982#0 -45581712#6 -45581710 -45579330#0 1073075905#0 1073075905#1 -45579340#5 -45579340#4 45579354#0 45579354#1 -220393191#3 -220393191#2,0.91227501799856
4,4,-59301982#3 -59301982#2 1153995060 -59301977 -45581712#4 -45581713 -45579330#2 -560405279 -45579370#1 507057657#0 507057657#1 45579354#0 45579354#1 -220393191#3 -220393191#2,1.8976947438442622
5,5,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30890426#0 30890426#1 30890426#2 30890426#3 30890426#4 30890426#5 30890426#6 30890473#0 -30890424#0 -30890428#4 -30890428#3 -30890428#2 -59089507#3 -59089507#2 -59089507#0 1135752184 1154386243 1154386309 1154386242 1135752187 59089582#0 59089582#1 59089582#2 1342718690#0 1342718690#1 1154386332#0 1154386332#1 1154386331 59089519#0 59089519#1 59089553 59089580#1 59089580#2 59089580#3 1154386286 59097412#0 59097412#1 1154386281 59089535#0 59089535#1 59089535#2 59089535#3 59089535#4 -59089575#6 59089538#6 59089538#7 59089540#1 1154386260#1 1217037172 1217037170 931776793 931776794#0 931776794#1 931776794#2 -107107403#1 -107107403#0 -59089536#2 -59089536#1,3.436412512896629
5,5,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30890426#0 30890426#1 30890426#2 30890426#3 30890426#4 30890426#5 30890426#6 30890473#0 -30890424#0 -30890428#4 -30890428#3 -30890428#2 -59089507#3 -59089507#2 -59089507#0 1135752184 1154386243 1154386309 1154386242 1135752187 59089582#0 59089582#1 59089582#2 1342718690#0 1342718690#1 1154386332#0 1154386332#1 1154386331 59089519#0 59089519#1 59089553 59089580#1 59089580#2 59089580#3 1154386286 59097412#0 59097412#1 1154386281 59089535#0 59089535#1 59089535#2 59089535#3 59089535#4 59089535#5 -59089549#2 59089538#7 59089540#1 1154386260#1 1217037172 1217037170 931776793 931776794#0 931776794#1 931776794#2 -107107403#1 -107107403#0 -59089536#2 -59089536#1,3.4415121049292665
5,5,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30890426#0 30890426#1 30890426#2 30890426#3 30890426#4 30890426#5 30890426#6 30890473#0 -30890424#0 -30890428#4 -30890428#3 -30890428#2 -59089507#3 -59089507#2 -59089507#0 1135752184 1154386243 1154386309 1154386242 1135752187 59089582#0 59089582#1 59089582#2 1342718690#0 1342718690#1 1154386332#0 1154386332#1 1154386331 59089519#0 59089519#1 59089553 59089580#1 59089580#2 59089580#3 1154386286 1154386283 59089546#0 59089546#1 59089546#2 59089533#0 59089533#1 59089533#2 59089533#3 -59089549#3 59089535#6 59089540#0 59089540#1 1154386260#1 1217037172 1217037170 931776793 931776794#0 931776794#1 931776794#2 -107107403#1 -107107403#0 -59089536#2 -59089536#1,3.6591626388811505
5,5,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30890426#0 30890426#1 30890426#2 30890426#3 30890426#4 30890426#5 30890426#6 30890473#0 -30890424#0 -30890428#4 -30890428#3 -30890428#2 -59089507#3 -59089507#2 -59089507#0 1135752184 1154386243 1154386309 1154386242 1135752187 59089582#0 59089582#1 59089582#2 1342718690#0 1342718690#1 1154386332#0 1154386332#1 1154386331 59089519#0 59089519#1 59089553 59089580#1 59089580#2 59089580#3 1154386286 1154386283 59089546#0 59089546#1 59089546#2 59089533#0 59089533#1 59089533#2 59089533#3 -59089549#3 -59089549#2 59089538#7 59089540#1 1154386260#1 1217037172 1217037170 931776793 931776794#0 931776794#1 931776794#2 -107107403#1 -107107403#0 -59089536#2 -59089536#1,3.624365422658448
5,68,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30890426#0 30890426#1 30890426#2 30890426#3 30890426#4 30890426#5 30890426#6 30890473#0 -30890424#0 -30890428#4 -30890428#3 -30890428#2 -59089507#3 -59089507#2 -59089507#0 1135752184 1154386243 1154386309 1154386242 1135752187 59089582#0 59089582#1 59089582#2 1342718690#0 1342718690#1 1154386332#0 1154386332#1 1154386331 59089519#0 59089519#1 59089553 59089580#1 59089580#2 59089580#3 1154386286 1154386283 59089546#0 59089546#1 59089546#2 59089533#0 59089533#1 59089533#2 59089533#3 59089533#4 59089542,2.7350334767771427
5,68,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30890426#0 30890426#1 30890426#2 30890426#3 30890426#4 30890426#5 30890426#6 30890473#0 -30890424#0 -30890428#4 -30890428#3 -30890428#2 -59089507#3 -59089507#2 -59089507#0 1135752184 1154386243 1154386309 1154386242 1135752187 59089582#0 59089582#1 59089582#2 1342718690#0 1342718690#1 59173990 1154386335 1154386333 1010148014#1 59089519#0 59089519#1 59089553 59089580#1 59089580#2 59089580#3 1154386286 1154386283 59089546#0 59089546#1 59089546#2 59089533#0 59089533#1 59089533#2 59089533#3 59089533#4 59089542,2.939649783731579
5,68,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30887723#1 30890798#0 30890798#1 1154386293 23734642#0 23734642#1 23734642#2 23734642#4 59173984#0 30890473#0 -30890424#0 -30890428#4 -30890428#3 -30890428#2 -59089507#3 -59089507#2 -59089507#0 1135752184 1154386243 1154386309 1154386242 1135752187 59089582#0 59089582#1 59089582#2 1342718690#0 1342718690#1 1154386332#0 1154386332#1 1154386331 59089519#0 59089519#1 59089553 59089580#1 59089580#2 59089580#3 1154386286 1154386283 59089546#0 59089546#1 59089546#2 59089533#0 59089533#1 59089533#2 59089533#3 59089533#4 59089542,2.8285179980154433
5,68,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30890426#0 30890426#1 30890426#2 30890426#3 30890426#4 30890426#5 30890426#6 30890473#0 -30890424#0 -30890428#4 -30890428#3 -30890428#2 -59089507#3 -59089507#2 -59089507#0 1135752184 1154386243 1154386309 1154386242 1135752187 59089582#0 59089582#1 59089582#2 1342718690#0 1342718690#1 1154386332#0 1154386332#1 1154386331 59089519#0 59089519#1 59089553 59089580#1 59089580#2 59089580#3 1154386286 59097412#0 59097412#1 1154386281 59089535#0 59089535#1 59089535#2 59089535#3 59089535#4 59089535#5 59089549#3 59089533#4 59089542,2.81839086219171
5,128,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30887723#1 30890798#0 30890798#1 1154386293 1154386292 1154386265#0 1154386266 -956323344#1 -956323344#0 -59173998#2 -59173998#1 59173997#0 59173997#1 59174033 -59174033,1.7420086393088554
5,128,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30887723#1 30890798#0 30890798#1 1154386293 1154386292 1154386265#0 1154386266 -956323344#1 -956323344#0 -59174053#2 59174053#2 -59173998#2 -59173998#1 59173997#0 59173997#1 59174033 -59174033,1.9959803215742742
5,128,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30887723#1 30890798#0 30890798#1 1154386293 1154386292 1154386265#0 1154386266 -956323344#1 -956323344#0 -59173998#2 -59173998#1 59173997#0 59173997#1 956323343 -956323343 59174033 -59174033,1.8475401967842573
5,128,118221875#8 118221875#9 118221875#11 1164554874 1164554872 30887723#0 30887723#1 30890798#0 30890798#1 1154386293 1154386292 1154386265#0 1154386266 -956323344#1 -956323344#0 -59174053#2 59174053#2 -59173998#2 -59173998#1 59173997#0 59173997#1 956323343 -956323343 59174033 -59174033,2.101511879049676
6,6,-45451373#3 -45451373#2 -45451373#1 -45451373#0 1154134479 1154134472#2 1154134483 -220393190 -722263988#5 -722263988#4 -722263988#3 -722263988#2 -722263988#1 -722263988#0 1154134488 761939845#0 1154134486 -790793784#4 -790793784#3 -790793784#2 -790793784#1 -790793784#0 790793788 790793794#0 790793803 790793800 790793799 790793795#0 790793795#1 -39646066 -37677500 -37677502#1 -37677502#0 -560467907 -560467905 -560467902 -37677499 -700168757#1 1114968459 1152279391#3 1152279391#4 1152279393 -27600018 -27600017 -560467912 -1114967953 -27600016 -722261984 -700067978#1 -700067978#0 344602926#0 344602926#1 1152279387#5 1152279387#6 1152279387#7 344602927#0 344602927#1 220393187#0 220393187#1 1154476435 27600021#0 1113566179 792271494 23211039#0 23211039#2 23211039#3 23211039#4 23211039#5 853245970#0 853245970#1 853245970#2 853245972 878683414#1 560464852 1113566191 1113566190#0 1113566190#2 23734646 1113566184#0 1113566184#1 560464839 560464842 560464846#0 560464846#1 560464845 1113566196 1113566197 1113566192 1113566193#0 1113566193#1 61888691#0 61888691#1 61888691#2 61888714#1 61888714#2 61888714#3 61888714#4 61888714#5 -104290270#1 -104290270#0 104290292#2 104290292#3 1154386222 1154386256 560457877 104290279#0 59089568#0 59089568#1 104290297 1154386248#0 1154386248#1 -59089547#6 560457875#0 -59089521#5 59089575#1 59089575#2 59089551#5 59089549#0 59089549#1 59089538#7 59089538#8 -59089538#8,7.607296846572668
6,6,-45451373#3 -45451373#2 -45451373#1 -45451373#0 1154134479 1154134472#2 1154134483 -220393190 -722263988#5 -722263988#4 -45451358#9 -45451358#8 -45451358#7 -45451358#6 -45451358#5 -45451358#4 -45451358#3 -45451358#2 -45451358#1 -45451358#0 -88720073#2 -88720073#1 -88720073#0 700053674#1 700053674#2 -790793785#2 790793789 790793795#0 790793795#1 -39646066 -37677500 -37677502#1 -37677502#0 -560467907 -560467905 -560467902 -37677499 -700168757#1 1114968459 1152279391#3 1152279391#4 1152279393 -27600018 -27600017 -560467912 -1114967953 -27600016 -722261984 -700067978#1 -700067978#0 344602926#0 344602926#1 1152279387#5 1152279387#6 1152279387#7 344602927#0 344602927#1 220393187#0 220393187#1 1154476435 27600021#0 1113566179 792271494 23211039#0 23211039#2 23211039#3 23211039#4 23211039#5 853245970#0 853245970#1 853245970#2 853245972 878683414#1 560464852 1113566191 1113566190#0 1113566190#2 23734646 1113566184#0 1113566184#1 560464839 560464842 560464846#0 560464846#1 560464845 1113566196 1113566197 1113566192 1113566193#0 1113566193#1 61888691#0 61888691#1 61888691#2 61888714#1 61888714#2 61888714#3 61888714#4 61888714#5 -104290270#1 -104290270#0 104290292#2 104290292#3 1154386222 1154386256 -104290266#1 -104290266#0 -1154386245 59089567#1 104290297 1154386248#0 1154386248#1 -59089547#6 -59089547#5 59089575#0 59089575#1 59089575#2 59089575#3 59089524#5 59089549#1 59089538#7 59089538#8 -59089538#8,8.59195520429392
