origins,destinations,path,free_flow_time
0,43,80733788#0 -80733788#0 -101789058#4 -101789058#3 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103424639 103424639 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 103422895#0 103422895#1 103422895#2 -95974191#0,2.869746423886449
0,43,80733788#0 -80733788#0 197922721 -197922721 -101789058#4 -101789058#3 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 103422895#0 103422895#1 103422895#2 -95974191#0,3.0101831889452444
0,44,80733788#0 -80733788#0 -101789058#4 -101789058#3 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 -197922720#1,1.5942964598835692
0,44,80733788#0 -80733788#0 197922721 252857979#0 252857979#1 252857979#2 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 -197922720#1,1.5335573190148386
0,44,80733788#0 -80733788#0 197922721 252857979#0 252857979#1 252857979#2 986733130 101789127#0 986733131 -986733131 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 -197922720#1,1.9014829784872607
0,44,80733788#0 -80733788#0 197922721 252857979#0 252857979#1 252857979#2 986733130 101789127#0 101789127#1 698085348#4 698085348#5 -101789086 1209842903#2 197922720#0 197922720#1 -197922720#1,2.0265978757702983
0,84,80733788#0 -80733788#0 -101789058#4 -101789058#3 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 -103422838#1 -103422838#0 -95974191#6 -95974191#5,2.6898808131353094
0,84,80733788#0 -80733788#0 197922721 252857979#0 252857979#1 252857979#2 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 -103422838#1 -103422838#0 -95974191#6 -95974191#5,2.629141672266579
0,84,80733788#0 -80733788#0 -101789058#4 -101789058#3 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103424639 103424639 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 -103422838#1 -103422838#0 -95974191#6 -95974191#5,2.840420769938765
0,84,80733788#0 -80733788#0 197922721 -197922721 -101789058#4 -101789058#3 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 -103422838#1 -103422838#0 -95974191#6 -95974191#5,2.9808575349975603
0,151,80733788#0 -80733788#0 -101789058#4 -101789058#3 -101789058#2 -101789058#1 -101789058#0 943798929#0 943798929#1 943798929#2 101791115#0 101791115#1 101791115#2 101791115#3 101791115#4 101791115#5 101791115#6 -159965377#2 -159965377#1,0.604953287261914
0,151,80733788#0 -80733788#0 -101789058#4 -101789058#3 101789117#0 -101806596#1 -101806596#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 101791115#1 101791115#2 101791115#3 101791115#4 101791115#5 101791115#6 -159965377#2 -159965377#1,0.9195823588410506
0,151,80733788#0 80733788#1 -80733788#1 -80733788#0 -101789058#4 -101789058#3 -101789058#2 -101789058#1 -101789058#0 943798929#0 943798929#1 943798929#2 101791115#0 101791115#1 101791115#2 101791115#3 101791115#4 101791115#5 101791115#6 -159965377#2 -159965377#1,0.9220399959327812
0,151,80733788#0 -80733788#0 -101789058#4 -101789058#3 -101789058#2 101789058#2 101789117#0 -101806596#1 -101806596#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 101791115#1 101791115#2 101791115#3 101791115#4 101791115#5 101791115#6 -159965377#2 -159965377#1,0.967050561384847
1,2,-168022243#1 -168022243#0 168022243#0 168022243#1 168022243#2 101791115#1 101791115#2 101791115#3 101791123 101789058#1 101789058#2 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 -103422838#1 -103422838#0 208311530#0 208311530#1 208311530#2 208312010 625541249#2 103422868 -103422878#2,3.4085527713524213
1,2,-168022243#1 -168022243#0 168022243#0 168022243#1 168022243#2 101791115#1 101791115#2 101791115#3 101791123 101789058#1 101789058#2 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 -103422838#1 -103422838#0 208311530#0 103422847 103422854#2 625541249#1 625541249#2 103422868 -103422878#2,3.405235063771728
1,2,-168022243#1 -168022243#0 168022243#0 168022243#1 168022243#2 101791115#1 101791115#2 101791115#3 101791123 101789058#1 101789058#2 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 -103422838#1 -103422838#0 208311530#0 208311530#1 208311530#2 -103422878#6 -103422878#5 -103422878#4 -103422878#3 -103422878#2,3.1924440330487855
1,2,-168022243#1 -168022243#0 168022243#0 168022243#1 168022243#2 101791115#1 101791115#2 101791115#3 101791123 101789058#1 101789058#2 101789117#0 101789117#1 986733130 101789127#0 101789127#1 698085348#4 698085348#5 197922720#0 197922720#1 813070235 -352043735#0 -103422838#9 -103422838#8 -103422838#7 -103422838#6 -103422838#5 -103422838#4 -103422838#3 -103422838#2 -103422838#1 -103422838#0 208311530#0 208311530#1 208311530#2 -103422878#6 103422878#6 208312010 625541249#2 103422868 -103422878#2,3.4090327329554935
2,3,-95974191#0 83053807#3 83053807#0 83053807#1 83053807#2 95974191#0 95974191#1 95974191#2 95974191#3 95974191#4 95974191#5 95974191#6 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2,3.1510910158206404
2,3,-95974191#0 83053807#3 83053807#0 83053807#1 83053807#2 95974191#0 95974191#1 95974191#2 95974191#3 95974191#4 95974191#5 95974191#6 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 -101806630 101806630 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2,3.2268049587052094
2,3,-95974191#0 83053807#3 -208120459#2 208120459#2 83053807#0 83053807#1 83053807#2 95974191#0 95974191#1 95974191#2 95974191#3 95974191#4 95974191#5 95974191#6 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2,3.1555306606490543
2,3,-95974191#0 83053807#3 83053807#0 83053807#1 83053807#2 95974191#0 95974191#1 95974191#2 95974191#3 95974191#4 95974191#5 95974191#6 208311530#0 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2,3.374393151649774
2,23,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 1167972169#0 1167972169#1 1167972169#2 -103426314#2 -103426314#1 -103426314#0,0.5968382529397648
2,23,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 103426323 240663747 1167972169#1 1167972169#2 -103426314#2 -103426314#1 -103426314#0,0.6535697144228461
2,23,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 1167972169#0 -1167972169#0 103426323 240663747 1167972169#1 1167972169#2 -103426314#2 -103426314#1 -103426314#0,0.6873830093592511
2,23,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 1167972169#0 1167972169#1 1167972169#2 -103426298 103426298 -103426314#2 -103426314#1 -103426314#0,0.8296796256299495
2,109,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 94163779#0 94163779#1 988322367#1 988322367#2 -988322365#9 -988322365#8 -988322365#7 -103426318#4 103426350,0.812592992560595
2,109,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 1167972169#0 -1167972169#0 94163779#0 94163779#1 988322367#1 988322367#2 -988322365#9 -988322365#8 -988322365#7 -103426318#4 103426350,0.8464062874970002
2,109,-95974191#0 83053807#3 -208120459#2 208120459#2 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 94163779#0 94163779#1 988322367#1 988322367#2 -988322365#9 -988322365#8 -988322365#7 -103426318#4 103426350,0.8170326373890087
2,109,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 94163779#0 94163779#1 988322367#1 988322367#2 -988322365#9 -988322365#8 -988322365#7 -988322365#6 988322365#6 -103426318#4 103426350,0.9531737461003118
2,124,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 1167972169#0 1167972169#1 1167972169#2 -103426314#2 -103426314#1 -103426314#0 103426331#5 103426331#6 103426331#7 472357199#0 472357199#1 -472357199#1,1.369816414686825
2,124,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 1167972169#0 1167972169#1 1167972169#2 -103426314#2 -103426314#1 -103426314#0 103426331#5 103426331#6 103426331#7 -103426338#3 -103426346 103890967#1 -472357199#1,1.6452423806095513
2,124,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 103426323 240663747 1167972169#1 1167972169#2 -103426314#2 -103426314#1 -103426314#0 103426331#5 103426331#6 103426331#7 472357199#0 472357199#1 -472357199#1,1.4265478761699062
2,124,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 83053607#1 83053607#2 83053607#3 83053663#0 83053663#1 1167972169#0 1167972169#1 1167972169#2 -103426314#2 -103426314#1 -103426314#0 103426331#5 103426331#6 103426331#7 472357199#0 -472357199#0 -103426338#3 -103426346 103890967#1 -472357199#1,1.8284197264218862
2,224,-95974191#0 83053807#3 83053807#0 83053807#1 83053807#2 95974191#0 95974191#1 95974191#2 95974191#3 95974191#4 95974191#5 95974191#6 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 813070235 -352043735#0 -103422838#9 -103422838#8,1.874604031677466
2,224,-95974191#0 83053807#3 -208120459#2 208120459#2 83053807#0 83053807#1 83053807#2 95974191#0 95974191#1 95974191#2 95974191#3 95974191#4 95974191#5 95974191#6 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 813070235 -352043735#0 -103422838#9 -103422838#8,1.8790436765058796
2,224,-95974191#0 83053807#3 83053807#0 83053807#1 83053607#0 -83053607#0 83053807#2 95974191#0 95974191#1 95974191#2 95974191#3 95974191#4 95974191#5 95974191#6 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 813070235 -352043735#0 -103422838#9 -103422838#8,2.095578353731702
2,224,-95974191#0 83053807#3 83053807#0 83053807#1 83053807#2 95974191#0 95974191#1 95974191#2 95974191#3 95974191#4 95974191#5 95974191#6 -964083525#4 -964083525#3 -964083525#2 103422861 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 813070235 -352043735#0 -103422838#9 -103422838#8,1.9460583153347732
3,4,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2 -101791149#1 -101791149#0 -221452293#5 -221452293#4 -221452293#3 -221452293#2 -221452293#1,4.5911782156853365
3,4,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 -103422850 103422850 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2 -101791149#1 -101791149#0 -221452293#5 -221452293#4 -221452293#3 -221452293#2 -221452293#1,4.872735691087304
3,4,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 252858021#0 -101806600 -101806596#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2 -101791149#1 -101791149#0 -221452293#5 -221452293#4 -221452293#3 -221452293#2 -221452293#1,4.6010677006369844
3,4,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2 -101791149#1 -101791149#0 221452293#6 -221452293#6 -221452293#5 -221452293#4 -221452293#3 -221452293#2 -221452293#1,4.7115577536391315
3,14,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2 -101791149#1 -101791149#0 -221452293#5 -221452293#4,4.536482746138381
3,14,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 103422867 -103422867 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2 -101791149#1 -101791149#0 -221452293#5 -221452293#4,5.043130214340925
3,14,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2 -101791149#1 -101791149#0 221452293#6 -221452293#6 -221452293#5 -221452293#4,4.656862284092176
3,14,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -103422878#6 103422878#6 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 101806643#0 101806643#1 101806643#2 943798929#1 943798929#2 101791115#0 -168022243#2 -168022243#1 -168022243#0 -101791149#2 -101791149#1 -101791149#0 -221452293#5 -221452293#4,4.536962707741452
3,62,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 252858021#0 252858021#1 -252857979#2 -252857979#1 -252857979#0 -197922721 80733788#0,4.039734848214843
3,62,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -103422878#6 103422878#6 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 252858021#0 252858021#1 -252857979#2 -252857979#1 -252857979#0 -197922721 80733788#0,4.040214809817915
3,62,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 -103422876#1 -103422876#0 272554973#3 272554973#4 272554973#5 272554973#6 272554973#7 625541249#0 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 252858021#0 252858021#1 -252857979#2 -252857979#1 -252857979#0 -197922721 80733788#0,4.013028187267971
3,62,-953231000#0 953231000#0 953231000#1 -472357189 -220245926#2 298358358 813632717#0 813632717#1 103422889#0 103422889#1 103422889#2 103422854#0 103422854#1 103422854#2 625541249#1 -208312010 -208311530#2 -208311530#1 -208311530#0 103422838#0 103422838#1 -103422861 103422861 103422838#2 103422838#3 103422838#4 103422838#5 103422838#6 103422838#7 103422838#8 103422838#9 103422838#10 352043735#1 -197922720#1 -197922720#0 -698085348#5 -698085348#4 -698085348#3 -698085348#2 -698085348#1 -698085348#0 813070237 252858021#0 252858021#1 -252857979#2 -252857979#1 -252857979#0 -197922721 80733788#0,4.389458870293076
3,123,-953231000#0 953231000#0 953231000#1 -472357189 -220245945 220245947#3 220245947#1 220245939 -953231001 103422881#3 103422881#0 221042130#0 221042130#1 221042130#2 221042130#3 221042130#4 267041310#0 267041310#1 267041310#2 267041310#3 267041310#4 267041310#5 267041310#6 267041310#7 267041310#8 -532735658 103426331#1 103426331#2 103426331#3 103426331#4 103426331#5 103426331#6 103426331#7 -103426338#3 -103426346 -103890967#0 103426308#1 -103890934#1 -103890934#0 1167972169#15 103890955#0 103890955#1 103890932#0 -103890940,5.24080248197606
