detid,flow
-394443151#1,0
-394443151#2,0
-394443152#0,0
-394443152#1,0
-394443153#0,0
-394443153#1,0
-394446866,0
-394446867#0,0
-394446867#1,0
-394446869,0
-394446871#0,0
-394446871#1,0
-394446872#1,0
-394446873#0,0
-394446873#1,0
-394446873#2,0
-394446875,0
-394446876#0,0
-394446876#1,0
-394456356#0,0
-394456356#1,0
-394456359#0,0
-394456359#1,0
-394456375,0
-394456379,0
-394456385#0,0
-394456385#1,0
-394456402#0,0
-394456402#1,0
-476687231#0,0
-476687231#1,0
-476687231#2,0
-476687231#3,0
-48956015,0
-508751758#0,0
-508751758#1,0
-508751758#2,0
-509025806#0,0
-509025806#1,0
-509025806#2,0
-550211682,0
-551044538#0,0
-551044539,0
-599886761#1,0
-610135148#1,0
-610220874#0,0
-610220874#1,0
-617837421#0,0
-648178450#0,0
-648178450#1,0
-648178452#0,0
-648178452#1,0
-648178452#2,0
-650145324#0,0
-650145324#1,0
-650145324#2,0
-650145324#3,0
-650145327,0
-650145330#0,0
-650145330#1,0
-650145330#2,0
-650145330#3,0
-650145330#4,0
-697624157#0,0
-697624157#1,0
-697627694#0,0
-697627694#1,0
-697627696,0
-697704135,0
-698018295#0,0
-698018295#1,0
-698018295#2,0
-698018295#3,0
-698024152#0,0
-698024152#1,0
-698024153,0
-698026762,0
-710476024#0,0
-710476024#1,0
-710476653#0,0
-710476653#1,0
-710476923,0
-710478296,0
-710478618#0,0
-710478618#1,0
-710478629#0,0
-710478629#1,0
-734943619,0
-777654407,0
-859784039#0,0
-859784039#1,0
-859784611,0
-859785184,0
-878854447,0
-878854448,0
-918716575,0
-932857453,0
1024000539#0,0
1024000539#1,0
1024000539#2,0
1024000539#3,0
1057740871#0,0
1057740871#1,0
1057740876,0
1057740877#0,0
1057740877#1,0
1057740877#2,0
1057740878,0
1057740879,0
1057740880#0,0
1057740881,0
1079723597#0,0
1079723597#1,0
1088466838#0,0
1088466838#1,0
1102935202,0
1102935203,0
1102935204,0
1102935205,0
1109771198#0,0
1109771198#1,0
1119243206,0
1119243207,0
1119245056,0
1119245057#0,0
1119245057#1,0
1119245057#2,0
1119245057#3,0
1119245058,0
1119245060#0,0
1119245060#1,0
1119245060#2,0
1119245061,0
1119245064,0
1119245066#0,0
1119245066#1,0
1119245067,0
1119245069,0
1119245070,0
1119245072,0
1119245073,0
1119245115,0
1119245264#0,0
1119245264#1,0
1119245693,0
1162674260,0
1237352048,0
1237369283,0
1238426234#0,0
1238426234#1,0
1238426236,0
1238426240,0
1238426242,0
1238426243,0
1238948417,0
1238948418#0,0
1238948418#1,0
1238956370,0
1238956371,0
1239117012#0,0
1239117012#1,0
1239117012#2,0
1239117012#3,0
1239117012#4,0
1239117012#5,0
1239117013#1,0
1239117013#2,0
1239117016#0,0
1239117016#1,0
1239117016#2,0
1239117021,0
1239117022#0,0
1239117022#1,0
1239117026,0
1239117030,0
1239117037#0,0
1239117048,0
1239117049,0
1239117050,0
1338884371#0,0
1338884371#1,0
1338884371#2,0
1338884371#3,0
1338884371#4,0
1338884371#5,0
1338884371#6,0
1338884371#7,0
1338884371#8,0
1338884372,0
1338884373,0
1338884374,0
1338884375,0
1338884376,0
1338884377,0
1339478328#1,0
1339478330,0
1339510609#0,0
1339510609#1,0
1339510610,0
1339510611,0
1339510612#0,0
1339510612#1,0
1339510612#2,0
1371061454,0
1371061467,0
1371061468,0
1371061469#0,0
1371061469#1,0
1371061470#0,0
1371061470#1,0
13937774#0,0
13937774#1,0
153730008#0,0
153730008#1,0
153730008#2,0
153730010#0,0
153730010#1,0
153730010#2,0
153730011,0
153730013#0,0
153730013#1,0
153730014#0,0
153730014#1,0
153730015#0,0
153730015#1,0
153730015#2,0
153730015#3,0
153730016#1,0
153730017,0
153730018,0
153730020#0,0
153730020#1,0
153730020#2,0
153730020#3,0
153730022#0,0
153730022#1,0
153730022#2,0
153730022#3,0
153730925#0,0
153730925#1,0
153730928,0
153730933#0,0
153730933#1,0
153730933#2,0
153730934,0
153730935,0
153730936#0,0
153730936#1,0
153730936#2,0
153730936#3,0
153730937,0
153730938,0
153730939#0,0
153730939#1,0
153730941#0,0
153730941#1,0
153732960#0,0
153732960#1,0
153732962#0,0
153732962#2,0
153732962#3,0
153732963#0,0
153732963#1,0
153732963#2,0
153732964,0
153732965,0
153732966,0
153732967#0,0
153733877,0
153733879,0
155153634#0,0
155153634#1,0
155153634#2,0
155153635#1,0
155153635#2,0
155153635#3,0
155153635#4,0
156456329,0
156460671,0
156460672,0
156460677,0
156460679,0
156460680#1,0
156460681#0,0
156460681#1,0
156460681#2,0
156460682#0,0
156460683#0,0
156460683#1,0
156460683#2,0
156460683#3,0
156460683#4,0
156460683#5,0
156460683#6,0
156460683#7,0
156460683#8,0
156460691,0
156466987,0
156466988#0,0
156466988#1,0
156466988#2,0
156466990,0
156466992#0,0
156466994#0,0
156466994#1,0
156466996#1,0
156467000#0,0
156467000#1,0
156467000#2,0
156467000#3,0
156467000#4,0
156467655#0,0
156467655#1,0
156467656#1,0
156467657,0
156480735,0
156480737#0,0
156480737#1,0
156480737#2,0
156480737#3,0
156480752,0
156480755,0
157553231,0
157553237#0,0
157553237#1,0
157553239,0
157555049,0
157555050#0,0
157555050#1,0
157555050#2,0
157555050#3,0
157555050#4,0
157555050#5,0
157574535,0
157574536#0,0
157574536#1,0
157574536#2,0
157574537#0,0
157574537#1,0
159922661,0
159922662#0,0
159922662#1,0
159922990,0
165170673#0,0
165170673#1,0
165170673#2,0
165170681#0,0
165170681#1,0
165170683#0,0
165170683#1,0
165170683#2,0
165170683#3,0
165170684#0,0
165170684#1,0
165170685#0,0
165170685#1,0
165170686,0
165170815#0,0
165170815#1,0
165170816,0
165170817,0
165170818#0,0
165170818#1,0
165170818#2,0
165170818#3,0
165170818#4,0
165170818#5,0
165170818#6,0
165170818#7,0
165170818#8,0
165170994#0,0
165170994#1,0
165170994#2,0
165170994#3,0
165170994#4,0
165170994#5,0
165170994#6,0
165171446,0
165171448#0,0
165171448#1,0
165171782,0
165171783#0,0
165171783#1,0
165171783#2,0
165172163,0
165172165#0,0
165172165#1,0
165172165#2,0
165172166,0
165172307#0,0
165172307#1,0
165172308#0,0
165172308#1,0
165172642#0,0
165172642#1,0
165172642#2,0
168924812,0
187827271,0
187827272,0
187827274,0
187827275,0
187827276,0
187827277,0
187827278#0,0
187827278#1,0
187827279,0
187827280#0,0
187827280#1,0
187827280#2,0
187827280#3,0
187827281,0
187827282#0,0
187827282#1,0
187827282#2,0
187827283#3,0
187827283#4,0
187827287,0
187827288,0
187827289,0
191799405,0
196288048,0
201772610,0
202422660#0,0
202422660#1,0
202422660#2,0
215094374,0
218916675,0
218916903,0
243704191#0,0
243704191#1,0
243704191#2,0
243836884#0,0
243836884#1,0
243836884#2,0
243836884#3,0
243836884#4,0
243836884#5,0
243836885,0
243836886#0,0
243836886#1,0
243836888#0,0
243836888#1,0
243836889,0
243957897#4,0
243957899#0,0
243957899#1,0
243957902#0,0
243957902#1,0
243957906,0
269702543,0
269702544,0
269702545,0
269702561#0,0
269702561#1,0
269702565#1,0
270968317#0,0
270968317#1,0
270968323#1,0
270968324,0
275506498,0
302162779#1,0
302162779#5,0
302162779#6,0
302162780#0,0
302162780#1,0
313248247,0
313248248,0
314422683,0
314422857,0
314422858#0,0
314422858#1,0
314422858#2,0
319058586,0
319058587#0,0
319058587#1,0
319058587#2,0
319058589#0,0
319058589#1,0
319058589#2,0
319058589#3,0
319058591,0
319058592#0,0
319058592#1,0
319058592#2,0
319058592#3,0
319058593,0
319058598,0
319058600#0,0
319058600#1,0
319058601,0
319058602#0,0
319058602#1,0
319058604#1,0
319058604#2,0
319058606,0
319058608#0,0
319058608#1,0
319058611,0
319058612#0,0
319058612#1,0
319058613#0,0
319058613#1,0
319058613#2,0
319058625,0
319058626,0
319058627,0
319058629,0
319058636,0
319058640,0
319058643#0,0
319058643#1,0
319058644,0
319058645#0,0
319058645#1,0
319058646#0,0
319058646#1,0
319058652,0
319779133#0,0
319779133#1,0
319779134,0
319779150#0,0
319779150#1,0
319779150#2,0
319779150#3,0
319779154,0
319779156#0,0
319779156#1,0
327342936,0
327342937,0
327343082,0
327343096,0
327343097#1,0
327343097#2,0
328471844,0
328471845#1,0
332885552,0
332885553,0
332885554,0
332885734#0,0
332885734#1,0
332885734#2,0
339700984,0
339940214,0
352492431,0
35573916,0
35573922,0
357228242,0
35801597#0,0
35801597#1,0
35801597#2,0
35801597#3,0
35801597#4,0
35801699#0,0
35801699#1,0
35801882#1,0
35801882#2,0
35801882#3,0
35801882#4,0
35802071#0,0
35802071#1,0
35802071#2,0
35802097#0,0
35802097#1,0
35802097#2,0
35802097#3,0
35802097#4,0
35802097#5,0
35802343#1,0
35802343#2,0
35802343#3,0
35802343#5,0
35802343#6,0
35802343#7,0
36284386#0,0
36284386#1,0
36284386#2,0
36284386#3,0
36284386#4,0
36284386#5,0
36284386#6,0
36284751,0
36284844,0
36285797#0,0
36285797#1,0
36285797#2,0
36286792#0,0
36286792#1,0
36287006,0
36288851#0,0
36288851#1,0
36288851#2,0
36288851#3,0
36288941#0,0
36288941#1,0
36288941#2,0
36289159#0,0
36289159#1,0
36289159#2,0
36289295#0,0
36289295#1,0
36289394#0,0
36289394#1,0
36289394#2,0
36289599#0,0
36289599#1,0
36291218,0
36291828#0,0
36291828#1,0
36292047#0,0
36292047#3,0
36292142#0,0
36292142#1,0
36292142#2,0
36292142#3,0
36292768#0,0
36292768#1,0
36292768#2,0
36292830#1,0
36292830#2,0
36293029#1,0
36293283#1,0
36293459#0,0
36293459#1,0
36293459#10,0
36293459#2,0
36293459#3,0
36293459#4,0
36293459#5,0
36293459#6,0
36293459#7,0
36293459#8,0
36293459#9,0
36294081#0,0
36294081#1,0
36294081#2,0
36294081#3,0
36294081#4,0
36294383#0,0
36294383#1,0
36294383#2,0
36294383#3,0
36294383#4,0
36294383#5,0
36294383#6,0
36294383#7,0
36294383#8,0
36294383#9,0
36294993,0
36295293#0,0
36295293#4,0
36295293#5,0
36295293#6,0
36295293#8,0
36295293#9,0
36785117#0,0
36785117#1,0
36933050,0
36933113,0
36933126#0,0
36933126#1,0
36933126#2,0
36933151#0,0
36933151#1,0
36933156,0
36933223,0
36933240,0
36933282#0,0
36933282#1,0
36933306,0
36933307#0,0
36933307#1,0
36933307#2,0
36934835#0,0
36934835#1,0
36934835#2,0
36934854#0,0
36934854#1,0
36934860#0,0
36934860#1,0
36934860#2,0
36934860#3,0
36935040#0,0
36935040#1,0
36935040#2,0
36935040#3,0
36935056,0
36935200,0
36935232,0
36935235#0,0
36935235#1,0
36935235#2,0
36935235#3,0
36936220,0
36936236#0,0
36936236#1,0
36936262#0,0
36936262#1,0
36936288,0
36936327,0
36936373#0,0
36936373#1,0
36936373#2,0
36936373#3,0
36936373#4,0
36936380,0
36936392#0,0
36936392#1,0
36936396#0,0
36936396#1,0
36936396#2,0
36936396#3,0
36936396#4,0
36936407#0,0
36936407#1,0
36936407#2,0
36936423#0,0
36936423#1,0
36936423#2,0
36936423#3,0
36936423#4,0
36936423#5,0
36936423#6,0
36936423#7,0
36936480#0,0
36936480#1,0
36936480#2,0
36936494#0,0
36936494#1,0
36936541,0
36936590#0,0
36936590#1,0
36936590#2,0
36936590#3,0
36936590#4,0
36936590#5,0
36936590#6,0
36936590#7,0
36936590#8,0
36936616#1,0
36936616#2,0
36936616#3,0
36936616#4,0
36936616#5,0
36936616#6,0
36936655#0,0
36936655#1,0
36936655#2,0
36936655#3,0
36936655#4,0
36936655#5,0
36936655#6,0
36936727#0,0
36936727#1,0
36936727#2,0
36936727#3,0
36936727#4,0
36936727#5,0
36936727#6,0
36936727#7,0
36936749#0,0
36936749#1,0
36936749#2,0
36936749#3,0
36936749#4,0
36936749#5,0
36936867,0
36950439#0,0
36950439#1,0
36950447#0,0
36950447#1,0
36950506#0,0
36950506#1,0
36950506#2,0
36950506#3,0
36950518#0,0
36950518#1,0
36950518#2,0
36950525,0
36950586,0
36950657#0,0
36950657#1,0
37049908,0
37050033#0,0
37050033#1,0
37050051,0
37050515#0,0
37050515#1,0
37050515#2,0
37050590,0
37051113#0,0
37051113#1,0
37051131#0,0
37051131#1,0
37051441#0,0
37051441#1,0
37051441#2,0
37051625#0,0
37051625#1,0
37051625#2,0
37051872#0,0
37051872#1,0
37052277#1,0
37052277#2,0
37052277#3,0
37052277#4,0
37052381#0,0
37052381#1,0
37052381#2,0
37052930,0
37053056#2,0
37053056#3,0
37053056#4,0
37053056#5,0
37053056#6,0
37053056#7,0
37053056#8,0
37053056#9,0
37054066,0
37054132,0
37054319,0
37054401,0
37055188#0,0
37055217#1,0
37055477,0
37055563#0,0
37055563#1,0
37055563#2,0
37055902#0,0
37055902#1,0
37055902#2,0
37056002,0
37056017,0
37056055#1,0
37066008,0
37088256,0
37088258#0,0
37088258#1,0
37088447#0,0
37088447#1,0
37088447#2,0
37088542,0
37088673#0,0
37088673#1,0
371455497,0
37640679#0,0
37640683,0
394443143#0,0
394443143#1,0
394443143#2,0
394443146,0
394443147#0,0
394443147#1,0
394443149#0,0
394443149#1,0
394443151#0,0
394443151#1,0
394443151#2,0
394443152#0,0
394443152#1,0
394443153#1,0
394446866,0
394446867#0,0
394446867#1,0
394446869,0
394446871#0,0
394446871#1,0
394446872#1,0
394446873#0,0
394446873#1,0
394446873#2,0
394446876#0,0
394446876#1,0
394456356#0,0
394456356#1,0
394456359#0,0
394456359#1,0
394456375,0
394456378,0
394456379,0
394456380,0
394456381,0
394456385#0,0
394456385#1,0
394456402#0,0
394456402#1,0
39820656#0,0
39820656#1,0
39820657#0,0
39820657#1,0
39820658#0,0
39820658#1,0
39820658#2,0
39820659#0,0
39820659#1,0
39820659#2,0
39820659#3,0
39820661#0,0
39820661#1,0
39820664#1,0
39820664#10,0
39820664#2,0
39820664#3,0
39820664#4,0
39820664#5,0
39820664#6,0
39820664#7,0
39820664#8,0
39820664#9,0
406203418#0,0
406203418#1,0
406210869#0,0
406210869#1,0
406210871,0
406210872,0
476687231#0,0
476687231#1,0
476687231#2,0
476687231#3,0
48955689#0,0
48955689#1,0
48955996,0
48955997,0
48955998,0
48955999,0
48956000,0
48956015,0
48956586#0,0
48956586#1,0
48956586#2,0
48956586#3,0
48956586#4,0
48956586#5,0
508751757#0,0
508751757#1,0
508751757#2,0
508751758#0,0
508751758#1,0
508751758#2,0
509025806#1,0
509025806#2,0
509033674#0,0
509033674#1,0
551044538#0,0
551044539,0
56080983,0
56080984,0
599886761#1,0
607473249#0,0
607473249#1,0
610135147#0,0
610135147#1,0
610135147#2,0
610135148#0,0
610135148#1,0
610135149,0
610135150#0,0
610135150#1,0
610135150#2,0
610135150#3,0
610135150#5,0
610135150#6,0
610135150#7,0
610135150#8,0
610135150#9,0
610220874#0,0
610220874#1,0
617837421#0,0
648178450#1,0
648178451,0
648178452#0,0
648178452#1,0
648178452#2,0
648178453#0,0
648178453#1,0
648178453#2,0
648178453#3,0
648178453#4,0
650145324#0,0
650145324#1,0
650145324#2,0
650145324#3,0
650145327,0
650145330#1,0
650145330#2,0
650145330#3,0
650145330#4,0
650145330#5,0
697624157#0,0
697624157#1,0
697627694#0,0
697627694#1,0
697627696,0
697704135,0
697740912,0
698018293,0
698018294#0,0
698018294#1,0
698018295#1,0
698018295#2,0
698018295#3,0
698024152#0,0
698024152#1,0
698024153,0
698024155#0,0
698024155#1,0
698024155#2,0
698024160,0
698026761,0
698026762,0
710476024#1,0
710476653#0,0
710476653#1,0
710476654,0
710476923,0
710478296,0
710478629#0,0
710478629#1,0
719004327,0
719004328,0
719004329,0
719004330,0
719004331,0
734943619,0
777654407,0
859784039#1,0
859784039#2,0
878854446,0
878854447,0
878854448,0
88525123,0
918716573,0
918716574#0,0
918716574#1,0
918716574#2,0
918716575,0
918828154#0,0
918828154#1,0
918828156#0,0
918828156#1,0
932857453,0
