origins,destinations,path,free_flow_time
1,1,-177794957#0 -177794961#6 -177794961#5 -177794961#4 177794955#0 177794955#1 177794955#2 177794955#3 -177794947#2 -177794947#1 -177794947#0 -177790381#3 -177790381#2 -177790381#1 -177790381#0 -177790392#1 -177790392#0 1160463770#0 -51822257#3 -51822257#2 -51822257#1 -51822257#0 -281725041 281725040 82893179#3 24941080 82893183 605930022#0 605930022#1 605930021#0 605930021#1 605930021#2 449836592#0 449836592#1 449836593 650619931#0 650619931#1 24941098#0 24941098#1 24941077#7 1239834273 -458640440#12 -458640440#11 -458640440#10 -458640440#9 -458640440#8 -458640440#7 -458640440#6 -458640440#5 -458640440#4 -458640440#3,3.6234099435861506
1,1,-177794957#0 -177794961#6 -177794961#5 -177794961#4 -177794961#3 -177794961#2 -177794961#1 177794952#0 177794952#1 177794952#2 177794952#3 177794952#4 177794952#5 -177790381#1 -177790381#0 -177790392#1 -177790392#0 1160463770#0 -51822257#3 -51822257#2 -51822257#1 -51822257#0 -281725041 281725040 82893179#3 24941080 82893183 605930022#0 605930022#1 605930021#0 605930021#1 605930021#2 449836592#0 449836592#1 449836593 650619931#0 650619931#1 24941098#0 24941098#1 24941077#7 1239834273 -458640440#12 -458640440#11 -458640440#10 -458640440#9 -458640440#8 -458640440#7 -458640440#6 -458640440#5 -458640440#4 -458640440#3,3.5683223505935904
2,2,-177794942#1 -177794962#0 -177794961#7 -177794961#6 -177794961#5 -177794961#4 -177794961#3 -177794961#2 -177794961#1 -177794961#0 -177790389#1 177790387#0 319353041#0 319353042,1.5410367170626351
2,2,-177794942#1 -177794962#0 -177794961#7 -177794961#6 -177794961#5 -177794961#4 -177794961#3 319353035 -319353035 -177794961#2 -177794961#1 -177794961#0 -177790389#1 177790387#0 319353041#0 319353042,1.8673626109911208
2,2,-177794942#1 177794962#1 -177794962#1 -177794962#0 -177794961#7 -177794961#6 -177794961#5 -177794961#4 -177794961#3 -177794961#2 -177794961#1 -177794961#0 -177790389#1 177790387#0 319353041#0 319353042,1.6733501319894408
2,2,-177794942#1 -177794962#0 -177794961#7 177794957#0 -177794957#0 -177794961#6 -177794961#5 -177794961#4 -177794961#3 -177794961#2 -177794961#1 -177794961#0 -177790389#1 177790387#0 319353041#0 319353042,1.574394048476122
3,3,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 142613417#5 142613417#1 168323306#0 168323306#1 737031026#3 -168323334#2 -168323334#1 -168323334#0 -836747626 -740812193,1.4064374850011998
3,3,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 142613417#5 142613417#1 168323306#0 168323306#1 737031026#3 -168323334#2 -168323334#1 168323337#4 -168323340#0 -836747626 -740812193,1.7986921046316293
3,3,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 -168323286#2 168323286#2 142613417#5 142613417#1 168323306#0 168323306#1 737031026#3 -168323334#2 -168323334#1 -168323334#0 -836747626 -740812193,1.5741360691144708
3,3,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 142613417#5 142613417#1 168323306#0 168323306#1 737031026#3 -168323334#2 -168323334#1 -168323334#0 168323334#0 168323337#4 -168323340#0 -836747626 -740812193,2.104679625629949
3,59,-351928965 -875769252 287676269#1 287676269#2 287676268#0 287676268#1 129506930#0 129506930#1 129506930#2 1352137435 352314133#0 352314133#1 352314133#2 352314133#3 352314133#4 116949259 133881922#0 133881922#1 458521668#0 458521668#1 28337684 204285680 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 51884822#0 478269905#0 478269905#1 919651732#0 919651732#1 478269935#0 478269935#1 -51822252#12 -51822252#11 -51822252#10 -51822252#9 -51822252#8 -51822252#7 -51822252#6 -288304053,4.0935622835072545
3,59,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 -168323286#2 -168323286#1 -168323286#0 1104523975 23228232#1 23228232#2 1104526781#1 287673423#0 287673423#1 116949259 133881922#0 133881922#1 458521668#0 458521668#1 28337684 204285680 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 51884822#0 478269905#0 478269905#1 919651732#0 919651732#1 478269935#0 478269935#1 -51822252#12 -51822252#11 -51822252#10 -51822252#9 -51822252#8 -51822252#7 -51822252#6 -288304053,4.069124953165149
3,59,-351928965 -875769252 287676269#1 287676269#2 287676268#0 287676268#1 129506930#0 129506930#1 129506930#2 1352137435 352314133#0 352314133#1 352314133#2 352314133#3 352314133#4 116949259 133881922#0 133881922#1 458521668#0 458521668#1 28337684 204285680 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 51884822#0 478269905#0 478269905#1 319503432#0 319503435 919651732#1 478269935#0 478269935#1 -51822252#12 -51822252#11 -51822252#10 -51822252#9 -51822252#8 -51822252#7 -51822252#6 -288304053,4.107301184395183
3,59,-351928965 -875769252 287676269#1 287676269#2 287676268#0 287676268#1 129506930#0 129506930#1 129506930#2 1352137435 352314133#0 352314133#1 352314133#2 352314133#3 352314133#4 116949259 133881922#0 133881922#1 458521668#0 458521668#1 28337684 204285680 43558114 204285677#1 387141248 177011149 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 51884822#0 478269905#0 478269905#1 919651732#0 919651732#1 478269935#0 478269935#1 -51822252#12 -51822252#11 -51822252#10 -51822252#9 -51822252#8 -51822252#7 -51822252#6 -288304053,4.097552682547158
3,85,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 -168323286#2 -168323286#1 -168323286#0 -1104523974 -752728929#0 -752728930#0 82896676#0 82896676#2 82896676#3 82896676#4 22662902#0 1078856753 292462414 732735185#0 -22662905#1 -116829593 -51863144#0 341237300 51875972 -387116668 -387116693#1 -341235339#2 341235339#2,2.7490621416353305
3,85,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 -168323286#2 -168323286#1 -168323286#0 -1104523974 -752728929#0 -752728930#0 82896676#0 82896676#2 82896676#3 82896676#4 22662902#0 1078856753 292462414 732735185#0 -22662905#1 -116829593 -51863144#0 341237300 -453731337 453731337 51875972 -387116668 -387116693#1 -341235339#2 341235339#2,3.066613896810848
3,85,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 -168323286#2 -168323286#1 -168323286#0 -1104523974 -752728929#0 -752728930#0 82896676#0 82896676#2 82896676#3 82896676#4 22662902#0 1078856753 292462414 732735185#0 -22662905#1 -116829593 -51863144#0 -51875974#4 -51875974#3 -51875973#1 -51875973#0 -387116668 -387116693#1 -341235339#2 341235339#2,3.0289371862974326
3,85,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 -168323286#2 -168323286#1 -168323286#0 -1104523974 -752728929#0 -752728930#0 82896676#0 82896676#2 82896676#3 82896676#4 22662902#0 1078856753 292462414 732735185#0 -22662905#1 -116829593 -51863144#0 341237300 51875972 1130961584 -1130961584 -387116668 -387116693#1 -341235339#2 341235339#2,3.0592406594871155
3,97,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 142613417#5 142613417#1 168323306#0 168323306#1 737031026#3 -168323334#2 -168323334#1 -168323337#3 -168323337#2 168323337#2,1.4352411807055434
3,97,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 142613417#5 142613417#1 168323306#0 168323306#1 737031026#3 -168323334#2 -168323334#1 168323337#4 -168323337#4 -168323337#3 -168323337#2 168323337#2,2.176913846892248
3,97,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 -168323286#2 168323286#2 142613417#5 142613417#1 168323306#0 168323306#1 737031026#3 -168323334#2 -168323334#1 -168323337#3 -168323337#2 168323337#2,1.6029397648188144
3,97,-351928965 -875769252 -287676269#0 -140901839#1 -140901839#0 142613417#3 142613417#4 142613417#5 168323316 -168323316 142613417#1 168323306#0 168323306#1 737031026#3 -168323334#2 -168323334#1 -168323337#3 -168323337#2 168323337#2,1.4694264458843291
4,4,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 211897511#0 211897511#1 211897511#2 -23327586#7 -23327586#6 -23327586#5 -23327586#4 -23327586#3 -23327586#2 -23327586#1 -23327586#0 -352314133#4 -352314133#3 -352314133#2 -352314133#1 981913292 -129506930#2 -129506930#1 -129506930#0 -740812194#4 -740812194#3 -740812194#2 -740812194#1 -740812194#0 -129506909#2 -129506909#1 -129506909#0,4.4086495741689635
4,4,-206262328 206262339#0 206262335 -206262327#0 50950446#2 50950446#3 211897511#0 211897511#1 211897511#2 -23327586#7 -23327586#6 -23327586#5 -23327586#4 -23327586#3 -23327586#2 -23327586#1 -23327586#0 -352314133#4 -352314133#3 -352314133#2 -352314133#1 981913292 -129506930#2 -129506930#1 -129506930#0 -740812194#4 -740812194#3 -740812194#2 -740812194#1 -740812194#0 -129506909#2 -129506909#1 -129506909#0,4.717372876304792
4,4,-206262328 50950446#0 50950446#1 206262327#0 -206262327#0 50950446#2 50950446#3 211897511#0 211897511#1 211897511#2 -23327586#7 -23327586#6 -23327586#5 -23327586#4 -23327586#3 -23327586#2 -23327586#1 -23327586#0 -352314133#4 -352314133#3 -352314133#2 -352314133#1 981913292 -129506930#2 -129506930#1 -129506930#0 -740812194#4 -740812194#3 -740812194#2 -740812194#1 -740812194#0 -129506909#2 -129506909#1 -129506909#0,4.761697330348468
4,4,-206262328 50950446#0 50950446#1 -50950446#1 206262329#0 -206262329#0 -50950446#0 206262339#0 206262335 -206262327#0 50950446#2 50950446#3 211897511#0 211897511#1 211897511#2 -23327586#7 -23327586#6 -23327586#5 -23327586#4 -23327586#3 -23327586#2 -23327586#1 -23327586#0 -352314133#4 -352314133#3 -352314133#2 -352314133#1 981913292 -129506930#2 -129506930#1 -129506930#0 -740812194#4 -740812194#3 -740812194#2 -740812194#1 -740812194#0 -129506909#2 -129506909#1 -129506909#0,4.893248806230399
4,30,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 -287675230#2 -287675230#0 -183842111#1 -183842111#0 287673426,2.849930641725365
4,30,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 177011149 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 287673424#0 287673424#1 287673424#2 458640432#0 458640432#1 458640432#2 1160463770#0 -51822257#3 -51822257#2 183842107#0 183842107#1 -183842111#0 287673426,3.1624474495616552
4,30,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 287673424#0 287673424#1 287673424#2 458640432#0 458640432#1 458640432#2 1160463770#0 -51822257#3 -51822257#2 183842107#0 183842107#1 -183842111#0 287673426,3.158457050521751
4,30,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 177011149 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 -287675230#2 -287675230#0 -183842111#1 -183842111#0 287673426,2.853921040765269
4,38,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0,0.9626589872810175
4,38,-206262328 206262339#0 206262335 -206262327#0 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0,1.2713822894168465
4,38,-206262328 50950446#0 50950446#1 -50950446#1 206262329#0 -206262329#0 -50950446#0 -50950447#1 50950447#1 206262339#0 206262335 -206262327#0 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0,1.50610151187905
4,38,-206262328 50950446#0 206262329#0 -206262329#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0,1.0132709383249339
4,111,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 51884822#0 478269905#0 478269905#1 319503432#0 -319503432#0,2.9940091154474664
4,111,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 51884822#0 478269905#0 478269905#1 919651732#0 -319503435 -319503432#0,2.9814581195271406
4,111,-206262328 206262339#0 206262335 -206262327#0 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 51884822#0 478269905#0 478269905#1 319503432#0 -319503432#0,3.3027324175832953
4,111,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 177011149 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 51884830#0 51884830#1 478269915#3 478269915#4 478269921#0 478269921#1 478269921#2 51884822#0 478269905#0 478269905#1 319503432#0 -319503432#0,2.9979995144873706
4,163,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 355751067 183842091 916430136 183842062#0 183842062#1 -183842115#1 -183842115#0 34748926#6 34748926#7 -116829593 -51863144#0 341237300 -453731337 204285839 204285859 -51863142#0 23228780#3 23228781 43709750#0 43709750#1 563931977 23228782#2 177794944 177790376#0 177790376#1 177790376#2 177790376#3 177790376#4 657072310 -657072309#0 -177790376#4,4.565434486543819
4,163,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 355751067 183842091 916430136 183842062#0 183842062#1 741317313 -197639443#0 -387141250 34748926#7 -116829593 51863144#1 51863144#2 281447830 204285839 204285859 -51863142#0 23228780#3 23228781 43709750#0 43709750#1 563931977 23228782#2 177794944 177790376#0 177790376#1 177790376#2 177790376#3 177790376#4 657072310 -657072309#0 -177790376#4,4.328496942897447
4,163,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 355751067 183842091 916430136 183842062#0 183842062#1 -183842115#1 -183842115#0 34748926#6 34748926#7 -116829593 -51863144#0 341237300 -699256794#1 -699256794#0 -51863142#1 -51863142#0 23228780#3 23228781 43709750#0 43709750#1 563931977 23228782#2 177794944 177790376#0 177790376#1 177790376#2 177790376#3 177790376#4 657072310 -657072309#0 -177790376#4,4.129149437952567
4,163,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 355751067 183842091 916430136 183842062#0 183842062#1 -183842115#1 -183842115#0 34748926#6 34748926#7 -116829593 51863144#1 51863144#2 281447830 204285839 204285859 -51863142#0 23228780#3 23228781 43709750#0 43709750#1 563931977 23228782#2 177794944 177790376#0 177790376#1 177790376#2 177790376#3 177790376#4 657072310 -657072309#0 -177790376#4,4.492751802508677
4,190,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 287673424#0 287673424#1 287673424#2 458640432#0 458640432#1 458640432#2 177790392#0 177790392#1 177790381#0 177790381#1 177790381#2 177790381#3 177790381#4 177790381#5 177790381#6 -319899426#3 -319899426#2 -319899426#1,3.104376286073817
4,190,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 1104523980 210711942#1 458521669#0 458521669#1 458521669#2 116829588 142613412#1 142613412#2 142613412#3 142613412#4 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 287673424#0 287673424#1 287673424#2 458640432#0 458640432#1 458640432#2 177790392#0 177790392#1 177790381#0 177790381#1 177790381#2 177790381#3 177790381#4 177790381#5 177790381#6 -319899426#3 -319899426#2 -319899426#1,3.100430386958121
4,190,-206262328 50950446#0 50950446#1 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 387141248 177011149 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 287673424#0 287673424#1 287673424#2 458640432#0 458640432#1 458640432#2 177790392#0 177790392#1 177790381#0 177790381#1 177790381#2 177790381#3 177790381#4 177790381#5 177790381#6 -319899426#3 -319899426#2 -319899426#1,3.108366685113721
4,190,-206262328 206262339#0 206262335 -206262327#0 50950446#2 50950446#3 50950446#4 50950446#5 50950446#6 743239547 -751443590 -666960584#2 -666960584#1 -666960584#0 570605248 23228237#0 23228237#1 23228237#2 377222006-AddedOnRampEdge 377222006 43558114 204285677#1 28337699#0 28337699#1 28337699#2 204285925 287672889 51823986 -210711939 116829596#0 116829596#1 116829596#2 204285701#7 478269930#0 210711951 210711952#0 478269925 142646940 142646939#1 287673424#0 287673424#1 287673424#2 458640432#0 458640432#1 458640432#2 177790392#0 177790392#1 177790381#0 177790381#1 177790381#2 177790381#3 177790381#4 177790381#5 177790381#6 -319899426#3 -319899426#2 -319899426#1,3.4130995882096458
5,5,183842107#2 287675230#1 -478269921#4 -478269921#1 -478269921#0 -478269915#4 177790384 -287673424#0 -142646939#1 -142646939#0 -478269925 -210711952#2 152337215 210711955 -210711930 -252059788#2 116829603#0 51884832#1 51884831#1 365170341#0 365170341#1 365170341#2 252040451 576406260 210711950 281447830 204285839 204285859 -204285859,2.384674006106374
5,5,183842107#2 287675230#1 -478269921#4 -478269921#1 -478269921#0 -478269915#4 177790384 -287673424#0 -142646939#1 -142646939#0 -478269925 -210711952#2 152337215 210711955 210711929#0 210711929#1 51884831#0 51884831#1 365170341#0 365170341#1 365170341#2 252040451 576406260 210711950 281447830 204285839 204285859 -204285859,2.179416287766368
5,5,183842107#2 287675230#1 -478269921#4 -478269921#1 -478269921#0 -478269915#4 -478269915#3 -478269915#2 -51884830#0 -142646939#1 -142646939#0 -478269925 -210711952#2 152337215 210711955 210711929#0 210711929#1 51884831#0 51884831#1 365170341#0 365170341#1 365170341#2 252040451 576406260 210711950 281447830 204285839 204285859 -204285859,2.040796325742681
5,5,183842107#2 287675230#1 -478269921#4 -478269921#1 -478269921#0 -478269915#4 177790384 -287673424#0 -142646939#1 -142646939#0 -478269925 -210711952#2 -210711951 210711951 152337215 210711955 210711929#0 210711929#1 51884831#0 51884831#1 365170341#0 365170341#1 365170341#2 252040451 576406260 210711950 281447830 204285839 204285859 -204285859,2.188199585102581
5,296,183842107#2 287675230#1 51884822#0 478269905#0 478269905#1 919651732#0 919651732#1 478269935#0 478269935#1 -51822252#12 -51822252#11 -51822252#10 -51822252#9 -51822252#8 -51822252#7 -51822252#6 -51822252#5 -51822252#4 -51822252#3,1.39053275737941
