detid,flow
-148726244#2,0
-148726244#3,0
-148726253#0,0
-148726253#1,0
-155612729,0
-175820999#0,0
-175820999#1,0
-175820999#2,0
-175820999#3,0
-175820999#4,0
-175820999#5,0
-175820999#6,0
-175820999#7,0
-175820999#8,0
-175820999#9,0
-202778212,0
-210883226#1,0
-234483475#0,0
-234483475#1,0
-234483475#2,0
-23756299#2,0
-23756299#3,0
-23756299#4,0
-23756299#5,0
-272325100#0,0
-272325100#1,0
-272325100#2,0
-272325106,0
-272325110,0
-272325121#0,0
-272325124#0,0
-272325124#1,0
-272325124#2,0
-272325124#3,0
-272325124#4,0
-272325124#5,0
-272325124#6,0
-272325124#7,0
-272325124#8,0
-272325131#0,0
-272325131#1,0
-272325131#2,0
-272325131#3,0
-272325131#4,0
-272325131#5,0
-272325156,0
-272325160#0,0
-272325160#1,0
-272325160#2,0
-272325160#3,0
-272325160#4,0
-272325161#0,0
-272325161#1,0
-272325161#2,0
-272325161#3,0
-272325161#4,0
-272325161#5,0
-272325161#6,0
-272325161#7,0
-272325164#0,0
-272325164#1,0
-272325164#2,0
-272325164#3,0
-272325186#0,0
-272325188,0
-272326701#0,0
-272326701#1,0
-272326706#0,0
-272326706#1,0
-272326707#0,0
-272326707#1,0
-272326707#2,0
-272326707#3,0
-272327839#0,0
-272327839#1,0
-272327839#2,0
-272327839#3,0
-284070542#1,0
-284070542#2,0
-29105186#0,0
-29105186#1,0
-29105205#0,0
-29105205#1,0
-29105205#2,0
-29105205#3,0
-29105205#4,0
-29105205#5,0
-29324141#0,0
-29324141#1,0
-30002371,0
-30003458#0,0
-30003458#1,0
-30003458#2,0
-30003458#3,0
-30003458#4,0
-30003458#5,0
-30004312#0,0
-30004312#1,0
-30004312#2,0
-30009625#0,0
-30009625#1,0
-30009625#2,0
-30281608#0,0
-30281608#1,0
-30281608#10,0
-30281608#11,0
-30281608#12,0
-30281608#2,0
-30281608#3,0
-30281608#4,0
-30281608#5,0
-30281608#6,0
-30281608#7,0
-30281608#8,0
-30281608#9,0
-30281657#0,0
-30281657#1,0
-30281657#2,0
-30281819#0,0
-30281819#1,0
-30281855#0,0
-30281855#1,0
-30281855#2,0
-30281855#3,0
-30281855#4,0
-30282049#0,0
-30282049#1,0
-30282072#0,0
-30282072#1,0
-30282072#2,0
-30282944#0,0
-30282944#1,0
-30282944#2,0
-30282979#0,0
-30282979#1,0
-30282979#2,0
-30282979#3,0
-30283129#0,0
-30283129#1,0
-30283129#2,0
-30283129#3,0
-361693179#0,0
-361693179#1,0
-361693180,0
-38666401#0,0
-38666401#1,0
-38666401#2,0
-38666403,0
-38666770#0,0
-38666770#1,0
-406055338,0
-406151095#0,0
-428087711,0
-428087715#2,0
-428087717#0,0
-428087717#1,0
-428087717#2,0
-428087718#2,0
-428087718#3,0
-428087718#4,0
-47484151#0,0
-47484151#1,0
-47636025#0,0
-47636025#1,0
-48609231#0,0
-48609231#1,0
-48609231#10,0
-48609231#11,0
-48609231#2,0
-48609231#3,0
-48609231#4,0
-48609231#5,0
-48609231#6,0
-48609231#7,0
-48609231#8,0
-48609231#9,0
-48609236#2,0
-48609352#0,0
-48609352#1,0
-48609352#2,0
-48609352#3,0
-48609352#4,0
-48609352#5,0
-48609352#6,0
-48609352#7,0
-49021660#1,0
-49021660#2,0
-518104647,0
-518104648#0,0
-518104648#1,0
-518104651,0
-518104652,0
-533776874#0,0
-533776874#1,0
-533776874#2,0
-533776877#0,0
-533776877#1,0
-551078123,0
-601107610,0
-601107611#0,0
-601132742#1,0
-601132745,0
-601132749,0
-608450917#0,0
-608450917#1,0
-608450917#2,0
-608450920,0
-658284929#0,0
-658284929#1,0
-658284929#2,0
-659591795#0,0
-659591797#0,0
-659591797#1,0
-659591797#2,0
-659591797#3,0
-659591798,0
-659591799#0,0
-659591799#1,0
-659591799#2,0
-659591799#3,0
-659591800#0,0
-659591800#1,0
-659591800#2,0
-659591805,0
-659591806,0
-659591808#0,0
-659591808#1,0
-659591809#0,0
-659591810#0,0
-659591812#0,0
-659591812#1,0
-659591813#0,0
-659591814#0,0
-659591814#1,0
-659591818#0,0
-659591818#1,0
-659591819,0
-659591820,0
-659591821,0
-659591822,0
-659591823#0,0
-659591823#1,0
-659591827,0
-659591828#0,0
-659591828#1,0
-659591828#2,0
-659591828#3,0
-659591828#4,0
-659591828#5,0
-659591828#6,0
-659591828#9,0
-659591833#0,0
-659591837#1,0
-659591843#0,0
-659591843#1,0
-659591844#0,0
-729465740#0,0
-729465740#1,0
-729465740#2,0
-75615062#0,0
-75615062#1,0
-75615062#2,0
-75615062#3,0
-75615248#0,0
-75615248#1,0
-75615248#2,0
-75615250,0
-75615254,0
-75684389#0,0
-75684389#1,0
-75684389#2,0
-75685679#0,0
-75687481#0,0
-75687481#1,0
-82885396,0
-82885400#0,0
-82885400#1,0
-82885400#2,0
-958659360,0
1008164510#0,0
1008164510#1,0
1008164510#2,0
1008164512,0
1008164513,0
1008164579,0
1009960152,0
1059906011#0,0
1059906011#1,0
1059906012,0
1060093171,0
1060093172,0
1060093173,0
1060093174,0
1060093175,0
1060093176,0
1087176577,0
1087176578#0,0
1087176578#1,0
1087176579,0
1087176580,0
1102940994,0
1102940995,0
1102940999,0
1102941000,0
1102941002,0
1102941003#0,0
1102941004,0
1160860396,0
1160860397,0
1160860398,0
1160860399,0
1160860400,0
1160860401,0
1160860402,0
1160860403,0
1160860404,0
1160860405,0
1162980174,0
1165351178#1,0
1165351178#2,0
123654767#0,0
123654767#1,0
123654790#0,0
123654790#1,0
1338885896#1,0
1338885896#2,0
1338885896#3,0
1338885896#4,0
1338885897,0
1338885898#1,0
1338885898#2,0
1338885898#3,0
1338885898#4,0
1338885899,0
1338885900,0
1338885901,0
1338885902,0
1338885903,0
1339656343,0
1339670605,0
1339693196,0
1339833926,0
1339833927#0,0
1339833927#1,0
1339833927#2,0
1339913720#0,0
1339913720#1,0
1340121845,0
1340121846#0,0
1340121846#1,0
1349996246,0
1350016835#0,0
1350016835#1,0
1350016836,0
1350016837,0
1351643097,0
1351657493#0,0
1351657493#1,0
1351657493#2,0
1353169801,0
1373790083,0
1373790084,0
1373830881#1,0
1373830881#2,0
1373830881#3,0
1373830881#4,0
1373830881#5,0
1373830881#6,0
1373830881#7,0
137901143,0
137901144#0,0
137901144#1,0
137901144#2,0
137901144#3,0
137901146,0
137901154#0,0
137901154#1,0
137901163#0,0
137901163#1,0
137901164#0,0
137901164#1,0
137901190#0,0
137901190#1,0
137901190#2,0
137901191#0,0
137901191#1,0
137901196,0
137901200,0
137901204#0,0
137901204#1,0
137901204#2,0
137901204#3,0
137901204#4,0
137901204#5,0
137901204#6,0
137901205#0,0
137901205#1,0
137901205#2,0
137902312,0
137902318,0
137902325#0,0
137902325#1,0
137902329#0,0
137902329#1,0
137902331,0
137902332,0
137902340,0
137902344#0,0
137902344#1,0
137902345#0,0
137902345#1,0
137902346#0,0
137902352#0,0
137902352#1,0
138258155,0
138258159,0
138258160,0
138258168#0,0
138258168#1,0
138258168#2,0
138258168#3,0
138258169,0
138258173#0,0
138258173#1,0
138258178#0,0
138258178#1,0
138258889,0
138258893,0
138258894,0
138258897#1,0
138258898,0
138258902#0,0
138258902#1,0
138258914#0,0
138258914#1,0
138260567#0,0
138260567#1,0
138260567#2,0
138260567#3,0
138260567#4,0
138260568#1,0
138260568#2,0
138260568#3,0
138260571,0
138260572#0,0
138260572#1,0
138260573,0
138260586,0
138260590,0
138260600#0,0
138260600#1,0
138260600#2,0
138260603#0,0
138260603#1,0
138260605#0,0
138260605#1,0
138260606,0
138260627#0,0
138260627#1,0
138261771,0
138261772,0
138264765#0,0
138264765#1,0
138264766#0,0
138264766#1,0
13938275#0,0
13938275#1,0
14129274#0,0
14129274#1,0
14129274#2,0
14129274#3,0
14129274#4,0
14129274#5,0
14129274#6,0
14129274#7,0
14129274#8,0
14129285#0,0
14129285#1,0
14129285#2,0
14129285#3,0
14129285#4,0
14129285#5,0
14129285#6,0
14129657#1,0
14129657#2,0
148726244#0,0
148726244#1,0
148726244#2,0
148726244#3,0
148726253#0,0
148726253#1,0
155612729,0
155612752#0,0
155612752#1,0
155612752#2,0
155612752#3,0
155612752#4,0
155612770#0,0
155612770#1,0
155612770#2,0
155612775#1,0
155612775#2,0
155612775#3,0
155612775#4,0
155612781#0,0
155612781#1,0
155612781#2,0
155612781#3,0
155612781#4,0
175820999#0,0
175820999#1,0
175820999#2,0
175820999#3,0
175820999#4,0
175820999#5,0
175820999#6,0
175820999#7,0
175820999#8,0
175820999#9,0
210883226#1,0
234483472,0
234483475#0,0
234483475#1,0
234483475#2,0
23756299#2,0
23756299#3,0
23756299#4,0
23756299#5,0
24063830,0
24064395#1,0
272325092,0
272325098#0,0
272325098#1,0
272325099,0
272325100#1,0
272325100#2,0
272325102#0,0
272325102#1,0
272325105,0
272325106,0
272325110,0
272325120,0
272325121#1,0
272325124#0,0
272325124#1,0
272325124#2,0
272325124#3,0
272325124#4,0
272325124#5,0
272325124#6,0
272325124#7,0
272325124#8,0
272325125,0
272325126,0
272325127,0
272325131#0,0
272325131#1,0
272325131#2,0
272325131#3,0
272325131#4,0
272325135#1,0
272325135#2,0
272325135#3,0
272325136,0
272325138,0
272325144,0
272325146#0,0
272325146#1,0
272325147,0
272325149,0
272325156,0
272325160#1,0
272325160#2,0
272325160#3,0
272325160#4,0
272325161#0,0
272325161#1,0
272325161#2,0
272325161#3,0
272325161#4,0
272325163#1,0
272325163#2,0
272325163#3,0
272325163#4,0
272325163#5,0
272325163#6,0
272325164#1,0
272325164#2,0
272325164#3,0
272325164#4,0
272325165#0,0
272325165#1,0
272325187#0,0
272325187#1,0
272325187#2,0
272325187#3,0
272325187#4,0
272325187#5,0
272325188,0
272326698#0,0
272326698#1,0
272326698#2,0
272326698#3,0
272326698#4,0
272326698#5,0
272326698#6,0
272326699#0,0
272326699#1,0
272326700#0,0
272326700#1,0
272326702#0,0
272326702#1,0
272326702#2,0
272326706#0,0
272326706#1,0
272326707#0,0
272326707#1,0
272326707#2,0
272326707#3,0
272327839#1,0
272327839#2,0
272327839#3,0
284070542#1,0
284070542#2,0
29068952#1,0
29068952#2,0
29068952#3,0
29068952#4,0
29069367#0,0
29069367#1,0
29105186#0,0
29105186#1,0
29105205#0,0
29105205#1,0
29105205#2,0
29105205#3,0
29105205#4,0
29105205#5,0
29324141#0,0
29324141#1,0
29324141#2,0
30002343,0
30002371,0
30003457,0
30003458#0,0
30003458#1,0
30003458#2,0
30003458#3,0
30003458#4,0
30003458#5,0
30003795#0,0
30003795#1,0
30003795#2,0
30003795#3,0
30003795#5,0
30003998#1,0
30003998#2,0
30003998#3,0
30003998#4,0
30003998#5,0
30003998#6,0
30003998#7,0
30004098#0,0
30004098#1,0
30004159#1,0
30004159#2,0
30004159#3,0
30004159#4,0
30004191#2,0
30004191#3,0
30004191#4,0
30004191#6,0
30004312#0,0
30004312#1,0
30004312#2,0
30004383#0,0
30004383#1,0
30004518,0
30009276#1,0
30009276#2,0
30009276#3,0
30009276#4,0
30009516#0,0
30009516#1,0
30009625#0,0
30009625#1,0
30009625#2,0
30009660,0
30009724#1,0
30009724#2,0
30009724#3,0
30009724#4,0
30281608#0,0
30281608#1,0
30281608#10,0
30281608#11,0
30281608#12,0
30281608#2,0
30281608#3,0
30281608#4,0
30281608#5,0
30281608#6,0
30281608#7,0
30281608#8,0
30281608#9,0
30281657#0,0
30281657#1,0
30281657#2,0
30281819#0,0
30281819#1,0
30281855#0,0
30281855#1,0
30281855#2,0
30281855#3,0
30281855#4,0
30282049#0,0
30282049#1,0
30282049#2,0
30282072#0,0
30282072#1,0
30282072#2,0
30282072#3,0
30282185,0
30282413#1,0
30282413#2,0
30282413#3,0
30282413#4,0
30282903#0,0
30282903#1,0
30282903#2,0
30282944#1,0
30282944#2,0
30282966,0
30282979#0,0
30282979#1,0
30282979#2,0
30282979#3,0
30282982,0
30283004#0,0
30283004#1,0
30283016,0
30283129#0,0
30283129#1,0
30283129#2,0
30283129#3,0
30283199#1,0
30283199#2,0
30283199#3,0
361693179#0,0
361693179#1,0
361693180,0
36930633#0,0
36930633#1,0
36930633#2,0
36930633#3,0
36930721#0,0
36930721#1,0
36930778,0
38666401#0,0
38666401#1,0
38666401#2,0
38666402#0,0
38666402#1,0
38666402#2,0
38666403,0
38666770#0,0
38666770#1,0
38666770#2,0
406055337#1,0
406055338,0
406151095#1,0
428087711,0
428087713,0
428087715#0,0
428087717#0,0
428087717#1,0
428087717#2,0
428087718#2,0
428087718#3,0
428087718#4,0
428087723,0
47484151#0,0
47484151#1,0
47634912#0,0
47634912#1,0
47636025#0,0
47636025#1,0
47636026,0
48375192,0
48375193,0
48609231#0,0
48609231#1,0
48609231#10,0
48609231#11,0
48609231#2,0
48609231#3,0
48609231#4,0
48609231#5,0
48609231#6,0
48609231#7,0
48609231#8,0
48609231#9,0
48609236#0,0
48609236#1,0
48609236#2,0
48609351,0
48609352#0,0
48609352#1,0
48609352#2,0
48609352#3,0
48609352#4,0
48609352#5,0
48609352#6,0
48609352#7,0
49021660#1,0
49021660#2,0
518104647,0
518104648#0,0
518104648#1,0
518104651,0
518104652,0
533776874#0,0
533776874#1,0
533776874#2,0
533776877#1,0
551078123,0
551078125,0
599926462,0
599926463,0
599926464,0
599926465,0
601107610,0
601107611#0,0
601107611#1,0
601132742#0,0
601132743,0
601132744,0
601132745,0
601132748,0
601132749,0
608450917#0,0
608450917#1,0
608450917#2,0
608450918#0,0
608450918#1,0
608450918#2,0
608450919#0,0
608450919#1,0
608450920,0
627897201#1,0
627897201#4,0
627897201#5,0
658284929#0,0
658284929#1,0
658284929#2,0
658284929#3,0
659591795#1,0
659591796,0
659591797#0,0
659591797#1,0
659591797#2,0
659591797#3,0
659591798,0
659591799#0,0
659591799#1,0
659591799#2,0
659591799#3,0
659591800#1,0
659591800#2,0
659591803,0
659591804,0
659591807,0
659591808#1,0
659591809#1,0
659591810#1,0
659591811,0
659591812#1,0
659591813#1,0
659591814#1,0
659591817,0
659591818#0,0
659591818#1,0
659591819,0
659591821,0
659591822,0
659591823#1,0
659591825,0
659591827,0
659591828#0,0
659591828#1,0
659591828#2,0
659591828#3,0
659591828#4,0
659591828#5,0
659591828#6,0
659591828#7,0
659591833#1,0
659591836,0
659591837#0,0
659591838,0
659591839,0
659591842#1,0
659591843#1,0
729465740#1,0
729465740#2,0
75615062#0,0
75615062#1,0
75615062#2,0
75615062#3,0
75615248#0,0
75615248#1,0
75615248#2,0
75615250,0
75615254,0
75684911#0,0
75684911#1,0
75684911#2,0
75684911#3,0
75684911#4,0
75684911#5,0
75684911#6,0
75685071,0
75685118#0,0
75685118#2,0
75685118#3,0
75685133#0,0
75685286,0
75687375#0,0
75687375#1,0
75687481#0,0
75687481#1,0
82885400#0,0
82885400#1,0
82885400#2,0
958659360,0
